order_details_id,pizza_id,category_id,order_id,quantity,order_date,order_time
45939,piz_33,4,20167,1,09/12/2015,14:56:09
45940,piz_17,3,20167,1,09/12/2015,14:56:09
45941,piz_76,4,20167,1,09/12/2015,14:56:09
45942,piz_14,2,20168,1,09/12/2015,15:04:39
45943,piz_48,2,20168,1,09/12/2015,15:04:39
45944,piz_63,3,20168,1,09/12/2015,15:04:39
45945,piz_28,2,20169,1,09/12/2015,15:04:51
45946,piz_90,3,20169,1,09/12/2015,15:04:51
45947,piz_23,1,20169,1,09/12/2015,15:04:51
45948,piz_78,4,20169,1,09/12/2015,15:04:51
45949,piz_38,2,20169,2,09/12/2015,15:04:51
45950,piz_21,1,20169,2,09/12/2015,15:04:51
45951,piz_77,3,20169,2,09/12/2015,15:04:51
45952,piz_69,3,20169,1,09/12/2015,15:04:51
45953,piz_11,3,20169,1,09/12/2015,15:04:51
45954,piz_06,1,20169,1,09/12/2015,15:04:51
45955,piz_20,4,20170,1,09/12/2015,15:21:09
45956,piz_28,2,20171,1,09/12/2015,15:32:44
45957,piz_05,4,20171,1,09/12/2015,15:32:44
45958,piz_10,2,20171,1,09/12/2015,15:32:44
45959,piz_13,4,20172,1,09/12/2015,15:44:45
45960,piz_22,1,20173,1,09/12/2015,15:47:50
45961,piz_12,2,20173,1,09/12/2015,15:47:50
45962,piz_39,3,20173,1,09/12/2015,15:47:50
45963,piz_52,2,20174,1,09/12/2015,16:02:01
45964,piz_39,3,20175,1,09/12/2015,16:37:07
45965,piz_21,1,20175,1,09/12/2015,16:37:07
45966,piz_23,1,20176,1,09/12/2015,16:47:10
45967,piz_25,2,20176,1,09/12/2015,16:47:10
45968,piz_43,2,20176,1,09/12/2015,16:47:10
45969,piz_34,4,20177,1,09/12/2015,16:57:07
45970,piz_51,2,20178,1,09/12/2015,17:05:42
45971,piz_73,4,20178,1,09/12/2015,17:05:42
45972,piz_28,2,20179,1,09/12/2015,17:11:36
45973,piz_79,2,20179,1,09/12/2015,17:11:36
45974,piz_21,1,20179,1,09/12/2015,17:11:36
45975,piz_66,1,20179,1,09/12/2015,17:11:36
45976,piz_77,3,20180,1,09/12/2015,17:13:46
45977,piz_37,4,20180,1,09/12/2015,17:13:46
45978,piz_01,2,20181,1,09/12/2015,17:19:13
45979,piz_51,2,20181,1,09/12/2015,17:19:13
45980,piz_84,3,20182,1,09/12/2015,17:21:45
45981,piz_52,2,20183,1,09/12/2015,17:31:21
45982,piz_19,4,20183,1,09/12/2015,17:31:21
45983,piz_24,1,20184,1,09/12/2015,17:42:21
45984,piz_55,3,20184,1,09/12/2015,17:42:21
45985,piz_28,2,20185,1,09/12/2015,17:56:49
45986,piz_01,2,20185,1,09/12/2015,17:56:49
45987,piz_13,4,20186,1,09/12/2015,18:02:28
45988,piz_20,4,20187,1,09/12/2015,18:12:33
45989,piz_21,1,20187,1,09/12/2015,18:12:33
45990,piz_30,4,20188,1,09/12/2015,18:17:58
45991,piz_04,3,20188,1,09/12/2015,18:17:58
45992,piz_07,3,20188,1,09/12/2015,18:17:58
45993,piz_36,3,20188,1,09/12/2015,18:17:58
45994,piz_50,4,20189,1,09/12/2015,18:28:50
45995,piz_28,2,20190,1,09/12/2015,18:29:35
45996,piz_29,3,20190,1,09/12/2015,18:29:35
45997,piz_12,2,20191,1,09/12/2015,18:49:37
45998,piz_52,2,20191,1,09/12/2015,18:49:37
45999,piz_73,4,20191,1,09/12/2015,18:49:37
46000,piz_03,4,20192,1,09/12/2015,18:57:57
46001,piz_64,3,20192,1,09/12/2015,18:57:57
46002,piz_17,3,20192,1,09/12/2015,18:57:57
46003,piz_30,4,20193,1,09/12/2015,19:12:43
46004,piz_52,2,20194,1,09/12/2015,19:14:40
46005,piz_82,2,20194,1,09/12/2015,19:14:40
46006,piz_08,3,20194,1,09/12/2015,19:14:40
46007,piz_56,4,20194,1,09/12/2015,19:14:40
46008,piz_40,2,20195,1,09/12/2015,19:25:09
46009,piz_22,1,20196,1,09/12/2015,19:29:01
46010,piz_03,4,20196,1,09/12/2015,19:29:01
46011,piz_52,2,20197,1,09/12/2015,19:38:30
46012,piz_43,2,20197,1,09/12/2015,19:38:30
46013,piz_26,1,20198,1,09/12/2015,19:40:36
46014,piz_75,1,20198,1,09/12/2015,19:40:36
46015,piz_25,2,20199,1,09/12/2015,20:02:37
46016,piz_36,3,20199,1,09/12/2015,20:02:37
46017,piz_39,3,20199,1,09/12/2015,20:02:37
46018,piz_30,4,20200,1,09/12/2015,20:05:38
46019,piz_01,2,20200,1,09/12/2015,20:05:38
46020,piz_67,2,20200,1,09/12/2015,20:05:38
46021,piz_85,1,20201,1,09/12/2015,20:07:14
46022,piz_30,4,20202,1,09/12/2015,20:27:02
46023,piz_13,4,20202,1,09/12/2015,20:27:02
46024,piz_52,2,20202,1,09/12/2015,20:27:02
46025,piz_82,2,20202,1,09/12/2015,20:27:02
46026,piz_06,1,20203,1,09/12/2015,20:34:29
46027,piz_22,1,20204,1,09/12/2015,20:36:55
46028,piz_43,2,20204,2,09/12/2015,20:36:55
46029,piz_89,3,20204,1,09/12/2015,20:36:55
46030,piz_26,1,20205,1,09/12/2015,20:58:43
46031,piz_55,3,20205,1,09/12/2015,20:58:43
46032,piz_50,4,20206,1,09/12/2015,21:01:25
46033,piz_17,3,20207,1,09/12/2015,21:04:13
46034,piz_46,4,20207,1,09/12/2015,21:04:13
46035,piz_26,1,20208,1,09/12/2015,22:44:50
46036,piz_06,1,20208,1,09/12/2015,22:44:50
46037,piz_57,1,20208,1,09/12/2015,22:44:50
46038,piz_07,3,20209,1,10/12/2015,11:24:50
46039,piz_89,3,20210,1,10/12/2015,11:35:25
46040,piz_55,3,20211,1,10/12/2015,11:38:17
46041,piz_10,2,20211,1,10/12/2015,11:38:17
46042,piz_67,2,20212,1,10/12/2015,11:44:15
46043,piz_21,1,20212,1,10/12/2015,11:44:15
46044,piz_17,3,20213,1,10/12/2015,11:57:03
46045,piz_54,1,20214,1,10/12/2015,12:11:20
46046,piz_19,4,20215,1,10/12/2015,12:13:18
46047,piz_22,1,20216,1,10/12/2015,12:18:18
46048,piz_90,3,20217,1,10/12/2015,12:27:19
46049,piz_31,2,20217,1,10/12/2015,12:27:19
46050,piz_75,1,20218,1,10/12/2015,12:46:55
46051,piz_45,3,20218,1,10/12/2015,12:46:55
46052,piz_06,1,20218,1,10/12/2015,12:46:55
46053,piz_23,1,20219,1,10/12/2015,12:55:11
46054,piz_08,3,20219,1,10/12/2015,12:55:11
46055,piz_89,3,20219,1,10/12/2015,12:55:11
46056,piz_73,4,20219,1,10/12/2015,12:55:11
46057,piz_19,4,20219,1,10/12/2015,12:55:11
46058,piz_75,1,20220,1,10/12/2015,13:02:40
46059,piz_83,4,20221,1,10/12/2015,13:10:21
46060,piz_39,3,20222,1,10/12/2015,13:17:32
46061,piz_02,2,20223,1,10/12/2015,13:17:52
46062,piz_12,2,20223,1,10/12/2015,13:17:52
46063,piz_82,2,20223,1,10/12/2015,13:17:52
46064,piz_55,3,20223,1,10/12/2015,13:17:52
46065,piz_08,3,20223,1,10/12/2015,13:17:52
46066,piz_20,4,20224,1,10/12/2015,13:22:44
46067,piz_73,4,20224,1,10/12/2015,13:22:44
46068,piz_60,2,20225,1,10/12/2015,13:31:29
46069,piz_27,1,20226,1,10/12/2015,13:36:25
46070,piz_30,4,20226,1,10/12/2015,13:36:25
46071,piz_51,2,20227,1,10/12/2015,13:52:19
46072,piz_60,2,20227,1,10/12/2015,13:52:19
46073,piz_12,2,20228,1,10/12/2015,13:52:28
46074,piz_77,3,20228,1,10/12/2015,13:52:28
46075,piz_31,2,20229,1,10/12/2015,13:52:58
46076,piz_26,1,20230,1,10/12/2015,13:55:03
46077,piz_80,4,20230,1,10/12/2015,13:55:03
46078,piz_08,3,20230,1,10/12/2015,13:55:03
46079,piz_21,1,20230,1,10/12/2015,13:55:03
46080,piz_24,1,20231,1,10/12/2015,14:05:07
46081,piz_26,1,20231,1,10/12/2015,14:05:07
46082,piz_59,1,20231,1,10/12/2015,14:05:07
46083,piz_52,2,20231,1,10/12/2015,14:05:07
46084,piz_55,3,20231,1,10/12/2015,14:05:07
46085,piz_89,3,20231,1,10/12/2015,14:05:07
46086,piz_09,1,20232,1,10/12/2015,14:19:58
46087,piz_06,1,20233,1,10/12/2015,14:23:43
46088,piz_35,4,20234,1,10/12/2015,14:49:03
46089,piz_66,1,20234,1,10/12/2015,14:49:03
46090,piz_46,4,20234,1,10/12/2015,14:49:03
46091,piz_55,3,20235,1,10/12/2015,15:03:06
46092,piz_46,4,20236,1,10/12/2015,15:05:44
46093,piz_13,4,20237,1,10/12/2015,15:25:32
46094,piz_26,1,20238,1,10/12/2015,15:49:36
46095,piz_58,2,20238,1,10/12/2015,15:49:36
46096,piz_07,3,20238,1,10/12/2015,15:49:36
46097,piz_31,2,20239,1,10/12/2015,15:54:29
46098,piz_81,4,20240,1,10/12/2015,16:07:06
46099,piz_03,4,20241,1,10/12/2015,16:10:16
46100,piz_89,3,20241,1,10/12/2015,16:10:16
46101,piz_17,3,20241,1,10/12/2015,16:10:16
46102,piz_28,2,20242,1,10/12/2015,16:44:58
46103,piz_90,3,20243,1,10/12/2015,17:00:03
46104,piz_06,1,20243,1,10/12/2015,17:00:03
46105,piz_70,1,20244,1,10/12/2015,17:00:51
46106,piz_79,2,20245,1,10/12/2015,17:02:16
46107,piz_42,1,20246,1,10/12/2015,17:15:39
46108,piz_30,4,20246,1,10/12/2015,17:15:39
46109,piz_67,2,20246,1,10/12/2015,17:15:39
46110,piz_21,1,20247,1,10/12/2015,17:27:01
46111,piz_76,4,20247,1,10/12/2015,17:27:01
46112,piz_02,2,20248,1,10/12/2015,17:43:42
46113,piz_39,3,20249,1,10/12/2015,17:44:41
46114,piz_28,2,20250,1,10/12/2015,17:46:09
46115,piz_34,4,20250,1,10/12/2015,17:46:09
46116,piz_24,1,20251,1,10/12/2015,17:51:08
46117,piz_06,1,20251,1,10/12/2015,17:51:08
46118,piz_30,4,20252,1,10/12/2015,17:59:56
46119,piz_61,2,20252,1,10/12/2015,17:59:56
46120,piz_01,2,20252,1,10/12/2015,17:59:56
46121,piz_17,3,20252,1,10/12/2015,17:59:56
46122,piz_06,1,20253,1,10/12/2015,18:22:00
46123,piz_41,1,20254,1,10/12/2015,18:41:11
46124,piz_03,4,20255,1,10/12/2015,19:27:31
46125,piz_90,3,20256,1,10/12/2015,19:42:29
46126,piz_58,2,20256,1,10/12/2015,19:42:29
46127,piz_73,4,20256,1,10/12/2015,19:42:29
46128,piz_28,2,20257,1,10/12/2015,19:48:59
46129,piz_67,2,20257,1,10/12/2015,19:48:59
46130,piz_42,1,20258,1,10/12/2015,19:49:16
46131,piz_58,2,20259,1,10/12/2015,20:13:21
46132,piz_78,4,20259,1,10/12/2015,20:13:21
46133,piz_56,4,20259,1,10/12/2015,20:13:21
46134,piz_02,2,20260,1,10/12/2015,20:16:26
46135,piz_06,1,20260,1,10/12/2015,20:16:26
46136,piz_48,2,20261,1,10/12/2015,20:27:07
46137,piz_40,2,20262,1,10/12/2015,20:38:22
46138,piz_07,3,20262,1,10/12/2015,20:38:22
46139,piz_78,4,20263,1,10/12/2015,20:45:19
46140,piz_46,4,20263,1,10/12/2015,20:45:19
46141,piz_19,4,20263,1,10/12/2015,20:45:19
46142,piz_55,3,20264,1,10/12/2015,21:05:39
46143,piz_32,3,20265,1,10/12/2015,21:14:22
46144,piz_32,3,20266,1,10/12/2015,21:31:59
46145,piz_12,2,20266,1,10/12/2015,21:31:59
46146,piz_38,2,20266,1,10/12/2015,21:31:59
46147,piz_53,3,20266,1,10/12/2015,21:31:59
46148,piz_03,4,20267,1,10/12/2015,21:47:55
46149,piz_57,1,20267,1,10/12/2015,21:47:55
46150,piz_17,3,20268,1,10/12/2015,22:09:21
46151,piz_41,1,20269,1,10/12/2015,22:22:20
46152,piz_22,1,20270,1,10/12/2015,22:35:47
46153,piz_23,1,20270,1,10/12/2015,22:35:47
46154,piz_38,2,20270,1,10/12/2015,22:35:47
46155,piz_17,3,20270,1,10/12/2015,22:35:47
46156,piz_31,2,20271,1,11/12/2015,11:21:21
46157,piz_55,3,20271,1,11/12/2015,11:21:21
46158,piz_63,3,20272,1,11/12/2015,11:59:21
46159,piz_24,1,20273,1,11/12/2015,12:01:10
46160,piz_58,2,20273,1,11/12/2015,12:01:10
46161,piz_39,3,20273,1,11/12/2015,12:01:10
46162,piz_10,2,20273,1,11/12/2015,12:01:10
46163,piz_42,1,20274,1,11/12/2015,12:07:10
46164,piz_76,4,20274,1,11/12/2015,12:07:10
46165,piz_06,1,20274,1,11/12/2015,12:07:10
46166,piz_75,1,20275,1,11/12/2015,12:09:30
46167,piz_55,3,20275,1,11/12/2015,12:09:30
46168,piz_10,2,20276,1,11/12/2015,12:10:30
46169,piz_22,1,20277,1,11/12/2015,12:12:43
46170,piz_89,3,20278,1,11/12/2015,12:30:34
46171,piz_84,3,20279,1,11/12/2015,12:37:55
46172,piz_52,2,20279,1,11/12/2015,12:37:55
46173,piz_44,3,20279,1,11/12/2015,12:37:55
46174,piz_68,3,20279,1,11/12/2015,12:37:55
46175,piz_73,4,20279,1,11/12/2015,12:37:55
46176,piz_24,1,20280,1,11/12/2015,12:42:07
46177,piz_03,4,20281,1,11/12/2015,12:42:33
46178,piz_50,4,20281,1,11/12/2015,12:42:33
46179,piz_61,2,20281,1,11/12/2015,12:42:33
46180,piz_12,2,20282,1,11/12/2015,12:46:09
46181,piz_03,4,20282,1,11/12/2015,12:46:09
46182,piz_50,4,20282,1,11/12/2015,12:46:09
46183,piz_66,1,20282,1,11/12/2015,12:46:09
46184,piz_30,4,20283,1,11/12/2015,12:50:20
46185,piz_48,2,20284,1,11/12/2015,13:02:30
46186,piz_09,1,20285,1,11/12/2015,13:03:09
46187,piz_21,1,20285,1,11/12/2015,13:03:09
46188,piz_42,1,20286,1,11/12/2015,13:14:00
46189,piz_28,2,20286,1,11/12/2015,13:14:00
46190,piz_41,1,20286,1,11/12/2015,13:14:00
46191,piz_09,1,20287,1,11/12/2015,13:18:39
46192,piz_54,1,20287,1,11/12/2015,13:18:39
46193,piz_88,3,20287,1,11/12/2015,13:18:39
46194,piz_68,3,20288,1,11/12/2015,13:22:10
46195,piz_80,4,20289,1,11/12/2015,13:25:01
46196,piz_52,2,20290,1,11/12/2015,13:26:31
46197,piz_21,1,20290,1,11/12/2015,13:26:31
46198,piz_22,1,20291,1,11/12/2015,13:33:16
46199,piz_42,1,20291,1,11/12/2015,13:33:16
46200,piz_49,4,20292,1,11/12/2015,13:45:57
46201,piz_53,3,20292,1,11/12/2015,13:45:57
46202,piz_06,1,20292,1,11/12/2015,13:45:57
46203,piz_73,4,20292,1,11/12/2015,13:45:57
46204,piz_13,4,20293,1,11/12/2015,13:54:25
46205,piz_52,2,20294,1,11/12/2015,14:17:17
46206,piz_05,4,20294,1,11/12/2015,14:17:17
46207,piz_69,3,20294,1,11/12/2015,14:17:17
46208,piz_37,4,20295,1,11/12/2015,14:19:56
46209,piz_62,2,20296,1,11/12/2015,14:33:53
46210,piz_03,4,20297,1,11/12/2015,14:44:15
46211,piz_28,2,20298,1,11/12/2015,14:52:26
46212,piz_17,3,20298,1,11/12/2015,14:52:26
46213,piz_42,1,20299,1,11/12/2015,15:23:36
46214,piz_09,1,20299,1,11/12/2015,15:23:36
46215,piz_90,3,20299,1,11/12/2015,15:23:36
46216,piz_24,1,20299,1,11/12/2015,15:23:36
46217,piz_02,2,20299,1,11/12/2015,15:23:36
46218,piz_13,4,20299,1,11/12/2015,15:23:36
46219,piz_01,2,20299,1,11/12/2015,15:23:36
46220,piz_52,2,20299,1,11/12/2015,15:23:36
46221,piz_20,4,20299,1,11/12/2015,15:23:36
46222,piz_55,3,20299,1,11/12/2015,15:23:36
46223,piz_39,3,20299,1,11/12/2015,15:23:36
46224,piz_68,3,20299,1,11/12/2015,15:23:36
46225,piz_21,1,20299,2,11/12/2015,15:23:36
46226,piz_06,1,20299,1,11/12/2015,15:23:36
46227,piz_06,1,20300,1,11/12/2015,15:44:30
46228,piz_71,3,20301,1,11/12/2015,16:11:08
46229,piz_55,3,20302,1,11/12/2015,16:17:02
46230,piz_36,3,20302,1,11/12/2015,16:17:02
46231,piz_30,4,20303,1,11/12/2015,16:36:49
46232,piz_28,2,20304,1,11/12/2015,16:57:08
46233,piz_52,2,20304,1,11/12/2015,16:57:08
46234,piz_73,4,20304,1,11/12/2015,16:57:08
46235,piz_02,2,20305,1,11/12/2015,17:23:02
46236,piz_74,2,20305,1,11/12/2015,17:23:02
46237,piz_01,2,20306,1,11/12/2015,17:25:36
46238,piz_02,2,20307,1,11/12/2015,17:42:40
46239,piz_30,4,20307,1,11/12/2015,17:42:40
46240,piz_28,2,20308,1,11/12/2015,17:50:14
46241,piz_30,4,20308,1,11/12/2015,17:50:14
46242,piz_43,2,20308,1,11/12/2015,17:50:14
46243,piz_61,2,20309,1,11/12/2015,17:59:59
46244,piz_21,1,20309,1,11/12/2015,17:59:59
46245,piz_10,2,20309,1,11/12/2015,17:59:59
46246,piz_04,3,20310,1,11/12/2015,18:10:32
46247,piz_78,4,20310,1,11/12/2015,18:10:32
46248,piz_28,2,20311,1,11/12/2015,18:26:06
46249,piz_24,1,20311,1,11/12/2015,18:26:06
46250,piz_01,2,20311,1,11/12/2015,18:26:06
46251,piz_61,2,20312,1,11/12/2015,18:40:51
46252,piz_52,2,20312,1,11/12/2015,18:40:51
46253,piz_42,1,20313,1,11/12/2015,18:44:56
46254,piz_52,2,20313,1,11/12/2015,18:44:56
46255,piz_84,3,20314,1,11/12/2015,18:47:38
46256,piz_68,3,20314,1,11/12/2015,18:47:38
46257,piz_18,4,20315,1,11/12/2015,18:52:34
46258,piz_28,2,20316,1,11/12/2015,18:58:21
46259,piz_34,4,20316,1,11/12/2015,18:58:21
46260,piz_43,2,20316,1,11/12/2015,18:58:21
46261,piz_06,1,20316,1,11/12/2015,18:58:21
46262,piz_22,1,20317,1,11/12/2015,18:58:42
46263,piz_75,1,20318,1,11/12/2015,19:01:42
46264,piz_52,2,20318,1,11/12/2015,19:01:42
46265,piz_04,3,20318,1,11/12/2015,19:01:42
46266,piz_23,1,20319,2,11/12/2015,19:03:41
46267,piz_36,3,20319,1,11/12/2015,19:03:41
46268,piz_69,3,20320,1,11/12/2015,19:04:53
46269,piz_24,1,20321,1,11/12/2015,19:14:15
46270,piz_29,3,20322,1,11/12/2015,19:29:46
46271,piz_09,1,20323,1,11/12/2015,19:45:38
46272,piz_25,2,20323,1,11/12/2015,19:45:38
46273,piz_70,1,20323,1,11/12/2015,19:45:38
46274,piz_09,1,20324,1,11/12/2015,19:46:41
46275,piz_04,3,20324,2,11/12/2015,19:46:41
46276,piz_62,2,20324,1,11/12/2015,19:46:41
46277,piz_90,3,20325,1,11/12/2015,19:56:23
46278,piz_58,2,20325,1,11/12/2015,19:56:23
46279,piz_48,2,20325,1,11/12/2015,19:56:23
46280,piz_66,1,20325,1,11/12/2015,19:56:23
46281,piz_07,3,20326,1,11/12/2015,20:01:02
46282,piz_43,2,20326,1,11/12/2015,20:01:02
46283,piz_57,1,20326,1,11/12/2015,20:01:02
46284,piz_52,2,20327,1,11/12/2015,20:06:49
46285,piz_77,3,20327,1,11/12/2015,20:06:49
46286,piz_22,1,20328,1,11/12/2015,20:22:12
46287,piz_23,1,20329,1,11/12/2015,20:25:45
46288,piz_28,2,20330,1,11/12/2015,20:41:40
46289,piz_34,4,20330,1,11/12/2015,20:41:40
46290,piz_48,2,20330,1,11/12/2015,20:41:40
46291,piz_45,3,20330,1,11/12/2015,20:41:40
46292,piz_20,4,20331,1,11/12/2015,20:45:31
46293,piz_39,3,20331,1,11/12/2015,20:45:31
46294,piz_76,4,20332,1,11/12/2015,21:08:04
46295,piz_73,4,20332,1,11/12/2015,21:08:04
46296,piz_27,1,20333,1,11/12/2015,21:19:34
46297,piz_30,4,20333,1,11/12/2015,21:19:34
46298,piz_04,3,20334,1,11/12/2015,21:29:53
46299,piz_69,3,20334,1,11/12/2015,21:29:53
46300,piz_39,3,20335,1,11/12/2015,21:35:11
46301,piz_06,1,20336,1,11/12/2015,21:40:05
46302,piz_42,1,20337,1,11/12/2015,21:43:34
46303,piz_82,2,20337,1,11/12/2015,21:43:34
46304,piz_76,4,20338,1,11/12/2015,22:06:56
46305,piz_64,3,20339,1,11/12/2015,22:08:58
46306,piz_57,1,20339,1,11/12/2015,22:08:58
46307,piz_27,1,20340,1,11/12/2015,22:10:32
46308,piz_80,4,20340,1,11/12/2015,22:10:32
46309,piz_45,3,20340,1,11/12/2015,22:10:32
46310,piz_10,2,20340,1,11/12/2015,22:10:32
46311,piz_75,1,20341,1,11/12/2015,22:12:03
46312,piz_61,2,20341,1,11/12/2015,22:12:03
46313,piz_20,4,20341,1,11/12/2015,22:12:03
46314,piz_22,1,20342,1,11/12/2015,22:30:21
46315,piz_30,4,20343,1,11/12/2015,22:49:45
46316,piz_68,3,20343,1,11/12/2015,22:49:45
46317,piz_06,1,20344,1,12/12/2015,11:52:25
46318,piz_79,2,20345,1,12/12/2015,11:54:57
46319,piz_71,3,20346,1,12/12/2015,11:56:58
46320,piz_19,4,20347,1,12/12/2015,12:03:38
46321,piz_67,2,20348,1,12/12/2015,12:13:14
46322,piz_48,2,20349,1,12/12/2015,12:27:37
46323,piz_89,3,20349,1,12/12/2015,12:27:37
46324,piz_69,3,20349,1,12/12/2015,12:27:37
46325,piz_22,1,20350,1,12/12/2015,12:36:35
46326,piz_76,4,20350,1,12/12/2015,12:36:35
46327,piz_24,1,20351,1,12/12/2015,12:41:00
46328,piz_02,2,20351,1,12/12/2015,12:41:00
46329,piz_12,2,20351,1,12/12/2015,12:41:00
46330,piz_44,3,20351,1,12/12/2015,12:41:00
46331,piz_17,3,20352,1,12/12/2015,12:45:15
46332,piz_33,4,20353,1,12/12/2015,13:10:21
46333,piz_42,1,20354,1,12/12/2015,13:20:55
46334,piz_58,2,20354,1,12/12/2015,13:20:55
46335,piz_30,4,20354,1,12/12/2015,13:20:55
46336,piz_40,2,20354,1,12/12/2015,13:20:55
46337,piz_07,3,20354,1,12/12/2015,13:20:55
46338,piz_72,4,20354,1,12/12/2015,13:20:55
46339,piz_48,2,20354,1,12/12/2015,13:20:55
46340,piz_68,3,20354,1,12/12/2015,13:20:55
46341,piz_21,1,20354,1,12/12/2015,13:20:55
46342,piz_56,4,20354,1,12/12/2015,13:20:55
46343,piz_81,4,20354,1,12/12/2015,13:20:55
46344,piz_16,4,20355,1,12/12/2015,13:25:52
46345,piz_82,2,20356,1,12/12/2015,13:27:36
46346,piz_12,2,20357,1,12/12/2015,13:51:07
46347,piz_22,1,20358,1,12/12/2015,14:12:04
46348,piz_61,2,20358,1,12/12/2015,14:12:04
46349,piz_31,2,20358,1,12/12/2015,14:12:04
46350,piz_36,3,20358,1,12/12/2015,14:12:04
46351,piz_39,3,20358,1,12/12/2015,14:12:04
46352,piz_56,4,20358,1,12/12/2015,14:12:04
46353,piz_30,4,20359,1,12/12/2015,14:13:34
46354,piz_68,3,20359,1,12/12/2015,14:13:34
46355,piz_42,1,20360,1,12/12/2015,14:32:54
46356,piz_03,4,20360,1,12/12/2015,14:32:54
46357,piz_48,2,20360,1,12/12/2015,14:32:54
46358,piz_10,2,20360,1,12/12/2015,14:32:54
46359,piz_14,2,20361,1,12/12/2015,14:44:45
46360,piz_61,2,20362,1,12/12/2015,14:51:31
46361,piz_68,3,20362,1,12/12/2015,14:51:31
46362,piz_37,4,20362,1,12/12/2015,14:51:31
46363,piz_07,3,20363,1,12/12/2015,15:05:49
46364,piz_26,1,20364,1,12/12/2015,15:07:05
46365,piz_01,2,20364,1,12/12/2015,15:07:05
46366,piz_29,3,20365,1,12/12/2015,15:17:38
46367,piz_37,4,20365,1,12/12/2015,15:17:38
46368,piz_04,3,20366,1,12/12/2015,15:19:22
46369,piz_06,1,20366,1,12/12/2015,15:19:22
46370,piz_82,2,20367,1,12/12/2015,15:59:35
46371,piz_13,4,20368,1,12/12/2015,16:25:29
46372,piz_04,3,20368,1,12/12/2015,16:25:29
46373,piz_80,4,20369,1,12/12/2015,16:28:56
46374,piz_08,3,20369,1,12/12/2015,16:28:56
46375,piz_42,1,20370,1,12/12/2015,16:36:37
46376,piz_38,2,20370,1,12/12/2015,16:36:37
46377,piz_83,4,20370,1,12/12/2015,16:36:37
46378,piz_01,2,20371,1,12/12/2015,16:39:25
46379,piz_52,2,20371,1,12/12/2015,16:39:25
46380,piz_54,1,20372,1,12/12/2015,16:56:33
46381,piz_01,2,20372,1,12/12/2015,16:56:33
46382,piz_11,3,20372,1,12/12/2015,16:56:33
46383,piz_42,1,20373,1,12/12/2015,17:07:50
46384,piz_83,4,20373,1,12/12/2015,17:07:50
46385,piz_63,3,20374,1,12/12/2015,17:29:19
46386,piz_43,2,20375,1,12/12/2015,17:48:32
46387,piz_48,2,20375,1,12/12/2015,17:48:32
46388,piz_78,4,20376,1,12/12/2015,17:53:23
46389,piz_31,2,20376,1,12/12/2015,17:53:23
46390,piz_36,3,20376,1,12/12/2015,17:53:23
46391,piz_77,3,20376,1,12/12/2015,17:53:23
46392,piz_62,2,20377,1,12/12/2015,18:09:09
46393,piz_40,2,20378,1,12/12/2015,18:26:11
46394,piz_69,3,20378,1,12/12/2015,18:26:11
46395,piz_28,2,20379,1,12/12/2015,18:30:48
46396,piz_48,2,20379,1,12/12/2015,18:30:48
46397,piz_52,2,20380,1,12/12/2015,18:33:17
46398,piz_25,2,20380,1,12/12/2015,18:33:17
46399,piz_44,3,20380,1,12/12/2015,18:33:17
46400,piz_10,2,20380,1,12/12/2015,18:33:17
46401,piz_75,1,20381,1,12/12/2015,18:35:18
46402,piz_34,4,20381,1,12/12/2015,18:35:18
46403,piz_70,1,20381,1,12/12/2015,18:35:18
46404,piz_20,4,20382,1,12/12/2015,19:03:40
46405,piz_55,3,20382,1,12/12/2015,19:03:40
46406,piz_73,4,20382,1,12/12/2015,19:03:40
46407,piz_19,4,20382,1,12/12/2015,19:03:40
46408,piz_02,2,20383,1,12/12/2015,19:21:40
46409,piz_56,4,20383,1,12/12/2015,19:21:40
46410,piz_11,3,20383,1,12/12/2015,19:21:40
46411,piz_03,4,20384,1,12/12/2015,19:37:54
46412,piz_03,4,20385,1,12/12/2015,19:53:48
46413,piz_55,3,20385,1,12/12/2015,19:53:48
46414,piz_03,4,20386,1,12/12/2015,19:54:42
46415,piz_51,2,20386,1,12/12/2015,19:54:42
46416,piz_51,2,20387,1,12/12/2015,19:57:08
46417,piz_73,4,20388,1,12/12/2015,20:26:01
46418,piz_06,1,20389,1,12/12/2015,20:29:06
46419,piz_57,1,20389,1,12/12/2015,20:29:06
46420,piz_28,2,20390,2,12/12/2015,20:29:18
46421,piz_02,2,20390,1,12/12/2015,20:29:18
46422,piz_11,3,20390,1,12/12/2015,20:29:18
46423,piz_06,1,20391,1,12/12/2015,20:30:54
46424,piz_23,1,20392,1,12/12/2015,20:33:03
46425,piz_68,3,20392,1,12/12/2015,20:33:03
46426,piz_63,3,20392,1,12/12/2015,20:33:03
46427,piz_28,2,20393,1,12/12/2015,20:39:15
46428,piz_43,2,20394,1,12/12/2015,20:59:19
46429,piz_73,4,20394,1,12/12/2015,20:59:19
46430,piz_68,3,20395,2,12/12/2015,21:07:05
46431,piz_75,1,20396,1,12/12/2015,21:10:02
46432,piz_71,3,20396,1,12/12/2015,21:10:02
46433,piz_23,1,20397,1,12/12/2015,21:30:34
46434,piz_15,3,20397,1,12/12/2015,21:30:34
46435,piz_34,4,20397,1,12/12/2015,21:30:34
46436,piz_51,2,20397,1,12/12/2015,21:30:34
