ProductID,ProductName,Quantity,Price
43349,Microwave,274,915.62
43350,Graphics Card,47,966.4
43351,Gaming Console,449,511.63
43352,Rice Cooker,132,886.97
43353,Microwave,151,497.44
43354,Phone Case,251,304.32
43355,Power Supply,28,633.73
43356,Massage Gun,94,866.32
43357,Mouse,46,99.69
43358,Hand Mixer,275,208.35
43359,Gaming Console,319,417.05
43360,Toaster,199,474.05
43361,3D Printer,216,452.71
43362,Cooling Fan,177,551.02
43363,Fitness Equipment,14,437.58
43364,Charger,222,554.84
43365,Exercise Bike,98,725.66
43366,Cooling Fan,109,33.22
43367,VR Headset,317,43.65
43368,Scanner,65,516.64
43369,Printer,250,506.63
43370,Speakers,262,20.07
43371,Gaming Console,194,425.11
43372,Juicer,66,659.23
43373,Smartphone,207,366.18
43374,Smart Lock,238,210.11
43375,Extension Cord,419,505.47
43376,Foam Roller,110,500.93
43377,Air Fryer,101,894.59
43378,Massage Gun,279,820.79
43379,Smartwatch,354,752.29
43380,Electric Scooter,424,216.76
43381,Extension Cord,247,509.25
43382,USB Flash Drive,328,439.86
43383,Hoverboard,54,9.55
43384,Smart Plug,252,708.79
43385,Resistance Bands,227,167.62
43386,Headphones,245,668.72
43387,Printer,94,488.34
43388,Scanner,417,798.43
43389,Security Camera,67,121.19
43390,Smart Plug,409,948.36
43391,Cooling Fan,253,92.88
43392,Smartphone,208,436.72
43393,Resistance Bands,307,809.6
43394,Toaster,240,243.43
43395,Screen Protector,415,590.59
43396,Charger,175,602.66
43397,Graphics Card,153,138.17
43398,Foam Roller,248,708.4
43399,Graphics Card,352,980.82
43400,Cooling Fan,410,753.62
43401,Laptop,297,833.79
43402,Scanner,447,995.63
43403,Power Bank,5,272.59
43404,Surge Protector,2,186.52
43405,Ice Cream Maker,286,621.13
43406,Dumbbells,323,627.78
43407,Juicer,442,386.07
43408,Smart Plug,261,233.43
43409,VR Headset,421,416.17
43410,Yoga Mat,332,647.97
43411,Smart Thermostat,281,718.08
43412,Mouse,244,607.25
43413,Smart Plug,70,687.0
43414,Webcam,171,367.8
43415,Hand Mixer,420,143.73
43416,Coffee Maker,252,803.82
43417,Rice Cooker,321,947.74
43418,Laptop Bag,227,845.71
43419,Smart Lock,367,900.55
43420,Mouse,179,749.73
43421,Smartwatch,235,163.41
43422,Case,360,33.95
43423,Smart Thermostat,182,513.61
43424,Ice Cream Maker,77,341.42
43425,Microwave,281,391.4
43426,Surge Protector,294,99.05
43427,Exercise Bike,283,102.74
43428,Air Fryer,175,678.04
43429,Food Processor,282,256.01
43430,Air Fryer,75,485.71
43431,Resistance Bands,71,869.93
43432,Stand Mixer,234,14.15
43433,Smart Plug,399,515.27
43434,USB Flash Drive,119,303.72
43435,Massage Gun,407,285.54
43436,Elliptical,375,866.4
43437,Treadmill,306,558.23
43438,Smart Light,374,324.68
43439,Headphones,276,787.31
43440,Electric Bike,184,741.96
43441,Printer,234,233.22
43442,Electric Bike,398,562.49
43443,Elliptical,180,208.44
43444,Smart Thermostat,271,623.03
43445,Coffee Maker,231,619.97
43446,Fitness Equipment,298,865.68
43447,Screen Protector,294,284.53
43448,3D Printer,163,637.54
43449,Jump Rope,246,130.82
43450,Juicer,106,664.63
43451,Headphones,205,269.75
43452,Extension Cord,206,56.1
43453,Fitness Equipment,222,276.27
43454,Monitor,201,513.99
43455,Case,403,46.86
43456,Game Controller,227,188.69
43457,Smart Thermostat,88,500.07
43458,Fitness Tracker,171,412.85
43459,Keyboard,232,112.75
43460,Resistance Bands,42,911.58
43461,Fitness Equipment,402,280.44
43462,Processor,188,126.66
43463,Laptop,155,52.05
43464,Resistance Bands,247,615.26
43465,Ethernet Cable,40,663.94
43466,Processor,284,651.12
43467,Drone,258,503.18
43468,Projector,309,779.05
43469,Foam Roller,307,741.48
43470,Smart Thermostat,7,545.94
43471,Power Bank,146,409.59
43472,Keyboard,375,415.29
43473,Coffee Maker,66,804.71
43474,Projector,121,953.3
43475,RAM,118,621.21
43476,Power Bank,212,719.98
43477,Coffee Maker,87,58.3
43478,Screen Protector,397,930.39
43479,Fitness Equipment,143,690.06
43480,Dumbbells,351,714.88
43481,Elliptical,230,806.59
43482,Power Bank,390,575.97
43483,Smartwatch,9,724.8
43484,Smartwatch,109,799.0
43485,Exercise Bike,25,412.31
43486,Smart Plug,10,347.3
43487,Electric Scooter,413,209.97
43488,3D Printer,134,396.46
43489,Laptop,189,456.18
43490,Mouse,250,92.79
43491,Smart Plug,281,874.6
43492,Motherboard,329,386.28
43493,Rice Cooker,74,402.44
43494,Air Fryer,125,246.33
43495,Smart Plug,278,29.2
43496,Ethernet Cable,189,804.62
43497,Charger,7,667.51
43498,Exercise Bike,38,416.3
43499,Security Camera,337,379.41
43500,Coffee Maker,250,518.45
43501,Graphics Card,74,698.36
43502,3D Printer,185,405.55
43503,Air Fryer,188,84.26
43504,Charger,161,44.99
43505,Gaming Console,162,278.56
43506,RAM,95,781.26
43507,Surge Protector,262,355.8
43508,HDMI Cable,312,973.18
43509,Treadmill,248,519.36
43510,Foam Roller,301,987.31
43511,Extension Cord,209,231.9
43512,Food Processor,427,822.15
43513,Tablet,247,49.1
43514,Exercise Bike,6,75.28
43515,Webcam,111,397.28
43516,Slow Cooker,407,318.15
43517,Webcam,277,269.13
43518,Hand Mixer,227,599.52
43519,Power Supply,340,657.79
43520,Juicer,353,287.35
43521,Microphone,183,297.19
43522,Drone,75,64.63
43523,Power Bank,217,198.72
43524,Screen Protector,232,750.36
43525,Stand Mixer,300,678.84
43526,Screen Protector,365,959.53
43527,Smart Doorbell,31,368.58
43528,Cooling Fan,421,580.21
43529,Smart Doorbell,58,445.68
43530,Scanner,220,962.77
43531,Dumbbells,205,607.82
43532,Graphics Card,56,548.61
43533,Smart Doorbell,68,833.9
43534,Graphics Card,192,958.18
43535,Cooling Fan,403,298.35
43536,Screen Protector,387,43.76
43537,Fitness Tracker,287,21.21
43538,Hand Mixer,138,777.79
43539,Laptop Bag,437,746.09
43540,External Hard Drive,126,772.0
43541,Router,352,764.34
43542,Smartphone,383,598.57
43543,Gaming Console,271,915.16
43544,Air Fryer,132,898.79
43545,Phone Case,266,710.38
43546,Router,216,991.71
43547,Projector,350,535.33
43548,USB Flash Drive,67,275.76
43549,Elliptical,162,385.89
43550,Slow Cooker,445,914.18
43551,Elliptical,231,748.86
43552,Rice Cooker,107,956.46
43553,Screen Protector,342,80.69
43554,Smart Light,241,142.3
43555,Speakers,76,177.18
43556,Drone,407,270.83
43557,Speakers,165,878.83
43558,External Hard Drive,346,373.79
43559,Mouse,311,329.25
43560,Blender,277,94.22
43561,Microwave,299,248.72
43562,Printer,319,1.43
43563,Coffee Maker,292,266.59
43564,Screen Protector,64,483.58
43565,Ethernet Cable,335,367.71
43566,Elliptical,7,608.94
43567,Massage Gun,56,981.33
43568,Slow Cooker,171,491.19
43569,Scanner,175,625.85
43570,Case,25,288.19
43571,External Hard Drive,16,676.27
43572,Game Controller,354,182.23
43573,Blender,350,563.1
43574,Smart Light,182,111.01
43575,Treadmill,276,81.84
43576,Processor,389,32.06
43577,Scanner,171,381.41
43578,Smartwatch,264,936.04
43579,Laptop Bag,246,367.98
43580,Router,110,750.87
43581,HDMI Cable,283,197.24
43582,Resistance Bands,404,177.57
43583,Resistance Bands,192,160.03
43584,Exercise Bike,212,78.5
43585,Printer,322,608.92
43586,Microphone,97,456.96
43587,Exercise Bike,367,287.69
43588,VR Headset,107,623.3
43589,Smart Light,272,79.03
43590,Fitness Equipment,173,163.46
43591,Foam Roller,442,363.29
43592,Smart Plug,371,479.67
43593,Fitness Tracker,351,173.81
43594,Dumbbells,17,68.83
43595,Smart Light,39,550.98
43596,Smart Doorbell,409,237.15
43597,Router,427,606.04
43598,Screen Protector,130,611.29
43599,Keyboard,7,397.6
43600,Speakers,298,88.1
43601,Smart Doorbell,166,596.53
43602,Laptop,426,772.67
43603,Gaming Console,427,438.95
43604,Smartwatch,51,198.4
43605,RAM,224,875.96
43606,Phone Case,40,87.88
43607,Motherboard,180,821.82
43608,Massage Gun,146,548.4
43609,Air Fryer,374,274.53
43610,Tablet,348,446.76
43611,Treadmill,291,590.05
43612,Laptop Bag,109,801.86
43613,Hand Mixer,382,562.9
43614,Smart Thermostat,391,413.7
43615,Yoga Mat,174,915.53
43616,Printer,442,464.51
43617,Pressure Cooker,4,900.66
43618,Motherboard,67,668.54
43619,Smartphone,276,727.06
43620,VR Headset,226,142.68
43621,Projector,179,48.9
43622,Printer,48,301.59
43623,Ethernet Cable,296,198.04
43624,Projector,280,147.09
43625,Electric Scooter,35,326.65
43626,Game Controller,206,193.62
43627,Phone Case,392,268.57
43628,Electric Scooter,299,22.41
43629,Keyboard,395,20.81
43630,Smartphone,270,173.56
43631,Air Fryer,260,796.56
43632,Fitness Equipment,269,443.24
43633,Toaster,138,464.59
43634,Fitness Tracker,352,163.58
43635,Massage Gun,416,278.34
43636,Laptop Bag,153,183.22
43637,Smartwatch,369,884.18
43638,Projector,344,833.37
43639,Air Fryer,447,761.7
43640,Air Fryer,436,97.65
43641,Surge Protector,247,797.21
43642,HDMI Cable,286,875.52
43643,Laptop,167,842.58
43644,Yoga Mat,56,144.8
43645,Gaming Console,395,713.71
43646,Modem,327,660.03
43647,Printer,249,691.8
43648,Power Bank,340,877.01
43649,Extension Cord,38,322.36
43650,Webcam,351,689.67
43651,Electric Scooter,233,843.69
43652,Phone Case,4,44.68
43653,Security Camera,296,358.98
43654,Air Fryer,322,3.43
43655,USB Flash Drive,157,760.22
43656,Treadmill,354,786.58
43657,Surge Protector,13,964.5
43658,Microwave,18,825.55
43659,Massage Gun,141,963.15
43660,Case,101,648.42
43661,Electric Bike,365,132.46
43662,Game Controller,218,33.02
43663,Laptop,447,948.31
43664,Rice Cooker,226,740.13
43665,Speakers,162,605.14
43666,Power Bank,269,702.2
43667,Printer,332,374.78
43668,Blender,259,797.06
43669,Yoga Mat,296,380.37
43670,Smart Plug,106,747.05
43671,Elliptical,20,960.85
43672,Security Camera,234,18.3
43673,Screen Protector,366,452.4
43674,Smart Light,259,619.53
43675,Graphics Card,194,519.66
43676,Scanner,297,823.94
43677,3D Printer,363,915.73
43678,Hoverboard,226,747.07
43679,Smart Light,395,28.5
43680,Processor,363,647.26
43681,Coffee Maker,258,962.21
43682,Ice Cream Maker,265,376.1
43683,Graphics Card,213,347.36
43684,Rice Cooker,391,45.14
43685,Projector,218,719.37
43686,Power Bank,29,191.48
43687,Motherboard,290,293.0
43688,Laptop Bag,10,30.49
43689,Motherboard,262,753.02
43690,Hoverboard,232,151.0
43691,Juicer,247,870.41
43692,Electric Bike,145,647.82
43693,Air Fryer,128,349.45
43694,Graphics Card,158,957.63
43695,Juicer,336,321.9
43696,Motherboard,155,538.46
43697,Keyboard,354,444.89
43698,Foam Roller,133,426.78
43699,Power Bank,31,111.98
43700,Graphics Card,7,503.24
43701,Smart Thermostat,429,828.05
43702,Charger,75,537.13
43703,Security Camera,382,680.35
43704,Treadmill,303,826.42
43705,Webcam,384,905.68
43706,Fitness Tracker,310,125.75
43707,Fitness Tracker,426,784.6
43708,Ice Cream Maker,402,848.89
43709,Food Processor,47,595.97
43710,Extension Cord,294,520.31
43711,Blender,90,595.04
43712,Charger,14,278.06
43713,Security Camera,231,548.55
43714,Foam Roller,356,118.86
43715,Graphics Card,145,937.73
43716,Extension Cord,271,858.94
43717,Laptop,217,696.45
43718,Slow Cooker,273,132.22
43719,Rice Cooker,264,83.04
43720,Drone,103,802.84
43721,Laptop Bag,43,527.77
43722,Treadmill,423,139.3
43723,Laptop,66,979.61
43724,Exercise Bike,4,152.5
43725,Electric Scooter,77,742.9
43726,Monitor,50,828.13
43727,Jump Rope,403,371.89
43728,3D Printer,378,607.35
43729,Fitness Tracker,211,120.51
43730,Modem,49,880.77
43731,Smartphone,355,391.43
43732,Webcam,398,642.12
43733,Headphones,422,464.78
43734,Electric Bike,153,163.64
43735,External Hard Drive,290,20.74
43736,Smart Thermostat,65,757.6
43737,Gaming Console,50,497.54
43738,Smart Plug,315,570.37
43739,Coffee Maker,392,748.4
43740,Blender,45,810.93
43741,Ice Cream Maker,82,802.99
43742,External Hard Drive,138,699.86
43743,Speakers,172,923.66
43744,Power Bank,116,794.8
43745,Food Processor,336,51.13
43746,Phone Case,198,759.19
43747,Coffee Maker,77,584.95
43748,Screen Protector,24,954.92
43749,Tablet,195,653.28
43750,Drone,252,340.26
43751,Case,436,86.17
43752,Extension Cord,107,680.56
43753,Modem,342,210.77
43754,Ethernet Cable,180,919.95
43755,Dumbbells,29,386.8
43756,Fitness Tracker,311,23.32
43757,Mouse,257,190.09
43758,Security Camera,30,218.51
43759,Power Supply,164,10.33
43760,Smart Light,428,422.38
43761,Cooling Fan,8,330.28
43762,Air Fryer,17,908.37
43763,Hoverboard,176,429.85
43764,Monitor,242,357.55
43765,External Hard Drive,220,71.79
43766,Motherboard,125,230.04
43767,Fitness Equipment,193,920.41
43768,Coffee Maker,136,903.98
43769,Case,394,566.38
43770,VR Headset,20,74.96
43771,Headphones,73,598.46
43772,Food Processor,431,131.0
43773,Headphones,278,729.2
43774,Pressure Cooker,351,53.96
43775,Rice Cooker,120,90.62
43776,Power Bank,372,579.9
43777,Game Controller,18,729.64
43778,Tablet,88,774.38
43779,Smart Thermostat,422,916.56
43780,Hoverboard,444,69.79
43781,Exercise Bike,209,673.56
43782,Processor,93,706.25
43783,Foam Roller,325,594.56
43784,Headphones,292,580.39
43785,Game Controller,406,855.27
43786,Pressure Cooker,333,536.95
43787,Smartwatch,330,280.35
43788,Ice Cream Maker,265,978.79
43789,USB Flash Drive,329,114.5
43790,Pressure Cooker,125,956.94
43791,Slow Cooker,237,931.82
43792,Hand Mixer,322,188.05
43793,Power Supply,132,203.69
43794,Power Bank,358,760.96
43795,Treadmill,299,524.18
43796,Laptop Bag,151,915.26
43797,Massage Gun,40,548.79
43798,Jump Rope,289,134.97
43799,Microphone,261,474.81
43800,Electric Kettle,81,334.87
43801,Microphone,346,723.54
43802,Router,60,191.65
43803,Foam Roller,60,661.98
43804,Graphics Card,187,210.71
43805,Processor,350,231.94
43806,External Hard Drive,60,272.12
43807,Foam Roller,78,957.69
43808,Surge Protector,142,318.98
43809,Smart Thermostat,352,333.87
43810,Charger,253,400.97
43811,Gaming Console,110,586.48
43812,Drone,373,183.43
43813,Charger,18,52.91
43814,Smartwatch,6,651.81
43815,Smartwatch,97,776.52
43816,Smart Thermostat,430,115.11
43817,Laptop,205,672.39
43818,Smart Thermostat,331,168.52
43819,Hoverboard,90,971.95
43820,Scanner,249,942.21
43821,Router,337,116.34
43822,Yoga Mat,70,918.38
43823,Laptop Bag,277,97.58
43824,Juicer,115,927.78
43825,Projector,173,520.99
43826,Mouse,117,535.29
43827,Gaming Console,262,849.65
43828,Extension Cord,324,206.51
43829,Massage Gun,322,743.71
43830,Motherboard,257,234.85
43831,Laptop Bag,102,379.97
43832,Pressure Cooker,372,886.86
43833,Laptop,308,810.68
43834,Tablet,80,662.49
43835,Yoga Mat,304,255.48
43836,Power Supply,391,144.15
43837,Camera,399,1.74
43838,Tablet,443,341.25
43839,VR Headset,45,31.89
43840,Hoverboard,81,179.44
43841,Speakers,22,37.37
43842,Air Fryer,141,30.05
43843,Processor,169,441.54
43844,Smartphone,304,500.44
43845,Game Controller,270,881.67
43846,Modem,61,264.9
43847,Extension Cord,95,768.34
43848,Stand Mixer,274,897.15
43849,Headphones,227,174.65
43850,Smart Thermostat,105,922.27
43851,Smart Lock,410,436.02
43852,Smartphone,157,765.86
43853,Food Processor,164,20.32
43854,Electric Scooter,19,371.34
43855,Resistance Bands,129,189.58
43856,Modem,429,935.25
43857,Mouse,349,311.25
43858,3D Printer,441,534.04
43859,Ethernet Cable,244,279.02
43860,Drone,53,805.29
43861,Juicer,50,350.75
43862,Laptop,334,351.44
43863,3D Printer,305,77.03
43864,Keyboard,145,337.53
43865,Phone Case,53,665.15
43866,Hand Mixer,433,909.11
43867,Smartwatch,282,816.31
43868,Keyboard,159,643.73
43869,Headphones,316,62.23
43870,Fitness Tracker,398,190.96
43871,Keyboard,159,223.79
43872,Toaster,277,627.12
43873,Toaster,140,105.28
43874,Jump Rope,217,593.27
43875,Coffee Maker,291,792.78
43876,Webcam,412,117.29
43877,Mouse,319,229.73
43878,Laptop,293,172.56
43879,Coffee Maker,101,544.3
43880,Modem,319,56.96
43881,Speakers,92,773.22
43882,Slow Cooker,14,584.38
43883,Extension Cord,255,20.79
43884,Microphone,372,253.27
43885,Treadmill,366,977.32
43886,Router,325,404.32
43887,Elliptical,326,520.91
43888,Projector,362,211.26
43889,Smart Plug,195,855.38
43890,Toaster,1,361.39
43891,Stand Mixer,265,71.57
43892,Smart Doorbell,294,31.19
43893,Yoga Mat,422,569.04
43894,Headphones,343,751.41
43895,Scanner,441,280.46
43896,Hand Mixer,71,770.25
43897,3D Printer,144,724.0
43898,Surge Protector,178,552.97
43899,Game Controller,309,113.07
43900,Pressure Cooker,247,545.55
43901,Surge Protector,335,637.16
43902,Stand Mixer,38,612.94
43903,Elliptical,286,130.29
43904,Router,117,974.69
43905,Fitness Equipment,422,346.95
43906,Keyboard,308,337.35
43907,Laptop,122,197.93
43908,Exercise Bike,50,146.66
43909,Smart Doorbell,111,649.64
43910,VR Headset,299,821.61
43911,Slow Cooker,389,555.2
43912,Laptop,173,234.48
43913,Laptop Bag,234,393.34
43914,Microwave,115,753.6
43915,Juicer,168,921.1
43916,Resistance Bands,32,515.21
43917,Toaster,396,798.56
43918,Charger,325,741.78
43919,Elliptical,260,517.79
43920,Keyboard,115,306.29
43921,Gaming Console,222,957.23
43922,Security Camera,57,58.36
43923,Microwave,195,331.06
43924,Smart Light,389,550.41
43925,Power Supply,303,767.72
43926,Scanner,71,24.37
43927,Ethernet Cable,361,413.35
43928,Smartphone,179,910.03
43929,Router,28,947.03
43930,Keyboard,20,235.06
43931,Phone Case,131,123.66
43932,Laptop,169,378.18
43933,Exercise Bike,285,787.85
43934,HDMI Cable,225,640.99
43935,Game Controller,48,33.61
43936,Electric Scooter,361,502.95
43937,Power Bank,22,537.21
43938,Router,391,82.13
43939,Case,177,478.91
43940,Smart Lock,179,194.0
43941,Blender,285,424.84
43942,Food Processor,298,763.86
43943,Treadmill,112,174.49
43944,Fitness Equipment,267,53.99
43945,Gaming Console,256,863.16
43946,Keyboard,67,305.86
43947,External Hard Drive,30,849.03
43948,Ice Cream Maker,83,349.87
43949,Graphics Card,73,272.3
43950,Exercise Bike,164,79.76
43951,Stand Mixer,111,837.73
43952,Tablet,187,508.88
43953,Smart Doorbell,43,485.82
43954,Camera,339,371.52
43955,Phone Case,182,692.39
43956,Projector,345,880.7
43957,Stand Mixer,59,123.21
43958,Laptop,19,706.76
43959,Microwave,286,685.7
43960,Power Supply,339,409.6
43961,Extension Cord,44,742.22
43962,3D Printer,309,508.16
43963,Webcam,69,601.59
43964,Stand Mixer,50,251.61
43965,Smart Light,251,619.18
43966,Air Fryer,404,827.05
43967,Case,148,443.09
43968,Electric Bike,415,5.76
43969,Smart Thermostat,401,371.95
43970,Elliptical,7,506.09
43971,Camera,302,824.65
43972,Game Controller,44,337.6
43973,Treadmill,267,955.58
43974,Jump Rope,27,598.58
43975,Power Bank,293,706.3
43976,Blender,66,802.33
43977,Modem,64,470.6
43978,VR Headset,139,879.87
43979,Modem,316,888.5
43980,Smart Thermostat,33,638.22
43981,Printer,148,668.96
43982,Blender,257,634.12
43983,Yoga Mat,316,536.47
43984,Gaming Console,399,503.1
43985,Ethernet Cable,46,627.37
43986,Microphone,356,849.91
43987,Laptop Bag,376,760.45
43988,Fitness Equipment,334,971.2
43989,Blender,311,486.33
43990,Smart Doorbell,284,375.09
43991,Camera,185,106.64
43992,Microphone,410,215.5
43993,Case,387,629.57
43994,Game Controller,314,238.51
43995,USB Flash Drive,366,228.63
43996,Scanner,298,293.95
43997,Smartwatch,216,785.64
43998,External Hard Drive,247,239.23
43999,Mouse,169,679.38
44000,Juicer,449,416.99
44001,Security Camera,363,987.62
44002,Microwave,63,98.08
44003,Yoga Mat,103,940.0
44004,Electric Scooter,324,725.7
44005,Elliptical,311,747.44
44006,External Hard Drive,5,661.55
44007,3D Printer,10,741.91
44008,Phone Case,265,913.61
44009,Toaster,92,382.94
44010,Mouse,120,449.33
44011,Router,90,6.25
44012,Exercise Bike,146,964.84
44013,Monitor,363,940.88
44014,Fitness Equipment,207,10.7
44015,Headphones,220,746.32
44016,Surge Protector,108,791.67
44017,Smart Light,293,241.47
44018,Extension Cord,72,215.04
44019,Smart Thermostat,30,408.92
44020,3D Printer,208,616.8
44021,Fitness Equipment,335,600.8
44022,Air Fryer,440,320.71
44023,Headphones,398,334.38
44024,Security Camera,397,152.72
44025,Charger,367,217.05
44026,VR Headset,452,319.39
44027,Scanner,107,721.76
44028,Security Camera,204,506.57
44029,Tablet,257,337.15
44030,Hoverboard,1,336.72
44031,Dumbbells,399,371.52
44032,Processor,238,788.84
44033,Gaming Console,120,567.69
44034,Air Fryer,61,157.8
44035,Game Controller,426,594.77
44036,Microwave,390,703.45
44037,External Hard Drive,8,772.37
44038,Webcam,143,868.63
44039,Surge Protector,427,28.28
44040,RAM,23,844.41
44041,Foam Roller,397,37.27
44042,Power Supply,326,388.1
44043,Jump Rope,220,90.14
44044,Headphones,384,697.12
44045,Scanner,208,434.39
44046,Massage Gun,110,267.27
44047,Projector,391,687.6
44048,Ice Cream Maker,57,96.77
44049,Coffee Maker,327,724.16
44050,Gaming Console,113,195.76
44051,Coffee Maker,449,268.91
44052,Smart Light,230,986.42
44053,Rice Cooker,28,824.53
44054,Webcam,370,416.2
44055,Yoga Mat,43,977.11
44056,RAM,213,46.92
44057,Blender,42,149.81
44058,Ethernet Cable,291,254.13
44059,Electric Scooter,228,35.45
44060,Monitor,359,963.8
44061,Scanner,266,848.34
44062,Speakers,344,179.56
44063,Surge Protector,395,263.69
44064,Ethernet Cable,391,996.56
44065,Phone Case,322,679.6
44066,Charger,395,276.69
44067,Stand Mixer,291,500.2
44068,Mouse,39,891.78
44069,Air Fryer,100,329.65
44070,Monitor,251,654.24
44071,Coffee Maker,226,582.93
44072,Rice Cooker,256,933.94
44073,Modem,115,218.95
44074,Blender,202,316.35
44075,Fitness Equipment,124,58.5
44076,Elliptical,330,32.3
44077,Power Supply,90,268.23
44078,Rice Cooker,372,742.35
44079,Stand Mixer,411,351.29
44080,Webcam,10,665.99
44081,Motherboard,227,430.01
44082,Keyboard,223,869.94
44083,Microphone,23,493.62
44084,External Hard Drive,169,704.1
44085,Smart Thermostat,11,591.49
44086,Webcam,118,300.16
44087,Phone Case,276,960.49
44088,Headphones,162,84.85
44089,Smartwatch,389,187.49
44090,Blender,137,803.76
44091,Smart Light,137,567.69
44092,Treadmill,229,126.81
44093,Electric Bike,215,411.71
44094,Treadmill,184,409.21
44095,Electric Bike,332,396.67
44096,Ice Cream Maker,337,220.33
44097,Yoga Mat,332,115.37
44098,Toaster,269,504.1
44099,Treadmill,92,617.27
44100,Electric Kettle,105,737.43
44101,Yoga Mat,95,964.56
44102,Surge Protector,200,183.76
44103,Electric Bike,64,923.46
44104,Food Processor,296,244.84
44105,Resistance Bands,356,319.04
44106,Smart Light,119,724.02
44107,Webcam,379,700.72
44108,Phone Case,60,344.93
44109,Ethernet Cable,393,163.41
44110,Extension Cord,4,109.96
44111,Foam Roller,341,496.17
44112,Electric Kettle,290,694.43
44113,Ethernet Cable,418,100.28
44114,Yoga Mat,414,965.53
44115,Screen Protector,285,553.27
44116,Extension Cord,395,922.24
44117,Hand Mixer,101,713.95
44118,Laptop,85,828.7
44119,Coffee Maker,316,791.9
44120,External Hard Drive,51,394.34
44121,Air Fryer,220,149.17
44122,Smart Light,355,199.5
44123,Router,118,344.1
44124,Coffee Maker,271,580.04
44125,Modem,339,850.45
44126,Gaming Console,443,888.26
44127,Ethernet Cable,143,317.13
44128,3D Printer,305,556.56
44129,Ethernet Cable,172,781.16
44130,Microwave,146,462.48
44131,Exercise Bike,333,862.01
44132,Smart Lock,227,320.42
44133,Coffee Maker,130,103.71
44134,Hand Mixer,280,857.94
44135,Laptop,288,685.49
44136,Blender,323,432.74
44137,Fitness Tracker,219,590.09
44138,Foam Roller,2,255.46
44139,Pressure Cooker,14,167.45
44140,Dumbbells,435,153.39
44141,Modem,425,750.85
44142,Router,155,468.79
44143,Fitness Equipment,210,957.46
44144,Smart Thermostat,211,540.56
44145,Projector,336,349.83
44146,Modem,431,962.25
44147,Surge Protector,26,833.87
44148,Smart Light,430,983.0
44149,Microphone,319,945.64
44150,Security Camera,90,62.01
44151,Surge Protector,351,25.39
44152,Toaster,126,607.28
44153,Laptop Bag,197,53.78
44154,Speakers,352,869.96
44155,Rice Cooker,398,856.87
44156,Hand Mixer,430,218.67
44157,Pressure Cooker,285,632.54
44158,Modem,87,404.95
44159,Resistance Bands,412,276.5
44160,External Hard Drive,119,829.23
44161,Slow Cooker,195,544.78
44162,Smart Light,18,876.39
44163,Microphone,109,792.05
44164,Smart Lock,359,770.93
44165,Elliptical,191,324.49
44166,Power Supply,408,854.21
44167,Resistance Bands,353,612.83
44168,Surge Protector,108,974.12
44169,Keyboard,109,520.85
44170,Speakers,92,863.8
44171,Toaster,209,866.92
44172,Electric Bike,60,171.87
44173,Laptop,47,244.67
44174,Resistance Bands,172,860.24
44175,Phone Case,294,258.68
44176,Charger,323,345.22
44177,Cooling Fan,311,515.85
44178,Smartphone,211,489.69
44179,Smart Plug,342,479.21
44180,Phone Case,248,273.28
44181,Mouse,208,820.25
44182,Surge Protector,347,742.66
44183,Ethernet Cable,70,573.25
44184,Toaster,326,304.5
44185,Yoga Mat,121,536.55
44186,Treadmill,110,811.21
44187,Toaster,219,464.39
44188,Resistance Bands,426,780.97
44189,Electric Scooter,30,921.99
44190,Hoverboard,364,320.21
44191,Stand Mixer,81,355.72
44192,Printer,43,629.73
44193,Headphones,93,193.78
44194,Router,206,946.36
44195,Microphone,110,154.16
44196,Charger,296,986.35
44197,Microwave,156,227.91
44198,Smart Plug,341,810.44
44199,Smart Plug,149,571.0
44200,Pressure Cooker,131,781.27
44201,Juicer,61,989.22
44202,Screen Protector,140,145.19
44203,Coffee Maker,388,32.84
44204,Motherboard,154,383.49
44205,Rice Cooker,46,994.97
44206,Scanner,277,157.38
44207,Tablet,255,194.38
44208,Jump Rope,400,409.25
44209,Mouse,84,862.54
44210,Scanner,295,844.5
44211,Router,274,793.47
44212,Power Bank,444,196.66
44213,Microwave,237,918.52
44214,Massage Gun,220,831.51
44215,Graphics Card,43,413.01
44216,Scanner,115,541.13
44217,Massage Gun,422,337.17
44218,Smart Doorbell,235,947.09
44219,Processor,200,337.01
44220,Webcam,242,360.32
44221,Motherboard,237,286.65
44222,Smart Lock,133,453.83
44223,Electric Bike,69,839.95
44224,Printer,124,8.76
44225,Treadmill,131,464.89
44226,Yoga Mat,308,559.75
44227,Extension Cord,46,80.16
44228,Processor,425,511.02
44229,Electric Scooter,415,300.51
44230,Stand Mixer,79,41.46
44231,Yoga Mat,232,663.56
44232,Toaster,77,580.89
44233,Speakers,338,533.57
44234,Stand Mixer,407,517.97
44235,Motherboard,264,559.77
44236,Microphone,27,340.66
44237,Treadmill,371,214.25
44238,Projector,134,741.21
44239,Treadmill,200,446.65
44240,Smart Lock,433,391.83
44241,Smart Thermostat,130,246.0
44242,Microwave,415,444.71
44243,Gaming Console,220,280.68
44244,Fitness Equipment,112,840.07
44245,Power Supply,323,920.47
44246,Webcam,228,732.98
44247,Monitor,208,472.25
44248,USB Flash Drive,292,727.03
44249,Ethernet Cable,355,696.46
44250,Ethernet Cable,368,143.53
44251,VR Headset,258,675.57
44252,Extension Cord,301,878.23
44253,Slow Cooker,122,454.1
