,workstationgroupid,workstationid,tranid,start,opid,opstat
576,1,5,19032910605622,2019-03-29T19:45:54,132,OperatorUnLock
577,1,8,19032910608437,2019-03-29T19:49:08,116,OperatorLock
578,1,8,19032910608438,2019-03-29T19:50:43,116,OperatorUnLock
579,1,22,190329106022478,2019-03-29T19:53:28,346,OperatorLock
580,1,22,190329106022479,2019-03-29T20:00:22,346,OperatorUnLock
581,1,22,190329106022481,2019-03-29T20:00:42,346,OperatorLock
582,1,6,19032910606117,2019-03-29T20:01:44,10,OperatorSignOn
583,1,6,19032910606119,2019-03-29T20:02:05,10,OperatorSignOff
584,1,4,19032910604846,2019-03-29T20:02:27,112,OperatorUnLock
585,1,8,19032910608456,2019-03-29T20:02:34,116,OperatorLock
586,1,4,19032910604848,2019-03-29T20:02:59,112,OperatorLock
587,1,8,19032910608457,2019-03-29T20:03:08,116,OperatorUnLock
588,1,3,19032910603253,2019-03-29T20:04:36,10,OperatorSignOn
589,1,3,19032910603255,2019-03-29T20:04:50,10,OperatorSignOff
590,1,4,19032910604849,2019-03-29T20:06:32,112,OperatorUnLock
591,1,4,19032910604859,2019-03-29T20:12:28,112,OperatorLock
592,1,4,19032910604860,2019-03-29T20:13:24,112,OperatorUnLock
593,1,5,19032910605646,2019-03-29T20:13:50,132,OperatorSignOff
594,1,20,190329106020369,2019-03-29T20:25:16,338,OperatorSignOff
595,1,5,19032910605648,2019-03-29T20:26:36,132,OperatorSignOn
596,1,3,19032910603257,2019-03-29T20:27:50,10,OperatorSignOn
597,1,3,19032910603259,2019-03-29T20:28:03,10,OperatorSignOff
598,1,20,190329106020371,2019-03-29T20:29:33,338,OperatorSignOn
599,1,8,19032910608497,2019-03-29T20:42:26,116,OperatorSignOff
600,1,5,19032910605668,2019-03-29T20:42:46,132,OperatorLock
601,1,5,19032910605669,2019-03-29T20:43:15,132,OperatorUnLock
602,1,5,19032910605675,2019-03-29T20:46:17,132,OperatorSignOff
603,1,7,19032910607805,2019-03-29T20:48:50,101,OperatorLock
604,1,7,19032910607806,2019-03-29T20:50:51,101,OperatorUnLock
605,1,13,190329106013565,2019-03-29T20:53:07,342,OperatorLock
606,1,6,19032910606121,2019-03-29T20:55:49,600,OperatorSignOn
607,1,8,19032910608499,2019-03-29T20:58:05,116,OperatorSignOn
608,1,8,19032910608501,2019-03-29T20:58:20,116,OperatorLock
609,1,8,19032910608502,2019-03-29T21:00:03,116,OperatorUnLock
610,1,6,19032910606127,2019-03-29T21:00:00,600,OperatorLock
611,1,8,19032910608512,2019-03-29T21:06:23,116,OperatorSignOff
612,1,6,19032910606128,2019-03-29T21:13:04,600,OperatorUnLock
613,1,6,19032910606129,2019-03-29T21:13:10,600,OperatorSignOff
614,8,19,190329106019469,2019-03-29T21:15:51,269,OperatorSignOff
615,8,18,190329106018408,2019-03-29T21:17:49,268,OperatorSignOff
616,1,13,190329106013566,2019-03-29T21:18:57,342,OperatorUnLock
617,1,13,190329106013567,2019-03-29T21:19:03,342,OperatorSignOff
618,8,17,190329106017423,2019-03-29T21:20:17,267,OperatorSignOff
619,1,4,19032910604930,2019-03-29T21:19:40,112,OperatorSignOff
620,1,5,19032910605677,2019-03-29T21:20:41,132,OperatorSignOn
621,1,4,19032910604932,2019-03-29T21:20:53,342,OperatorSignOn
622,1,5,19032910605679,2019-03-29T21:20:56,132,OperatorSignOff
623,1,5,19032910605681,2019-03-29T21:21:17,132,OperatorSignOn
624,1,7,19032910607860,2019-03-29T21:43:12,101,OperatorLock
625,1,7,19032910607861,2019-03-29T21:43:56,101,OperatorUnLock
626,1,7,19032910607862,2019-03-29T21:44:01,101,OperatorSignOff
627,1,22,190329106022482,2019-03-29T21:50:19,346,OperatorUnLock
628,1,22,190329106022483,2019-03-29T21:50:24,346,OperatorSignOff
629,1,8,19032910608514,2019-03-29T21:52:17,116,OperatorSignOn
630,1,8,19032910608516,2019-03-29T21:52:25,116,OperatorSignOff
631,1,5,19032910605713,2019-03-29T21:56:56,132,OperatorSignOff
632,1,20,190329106020482,2019-03-29T21:57:39,338,OperatorSignOff
633,1,4,19032910604986,2019-03-29T22:05:59,342,OperatorSignOff
634,8,17,1903301060172,2019-03-30T06:32:42,267,OperatorSignOn
635,8,18,1903301060182,2019-03-30T06:33:44,268,OperatorSignOn
636,8,19,1903301060192,2019-03-30T06:34:05,269,OperatorSignOn
637,1,4,190330106042,2019-03-30T07:03:26,131,OperatorSignOn
638,1,7,190330106072,2019-03-30T07:15:14,108,OperatorSignOn
639,1,3,190330106032,2019-03-30T07:18:59,125,OperatorSignOn
640,1,2,190330106022,2019-03-30T07:27:43,104,OperatorSignOn
641,1,6,190330106062,2019-03-30T07:29:39,133,OperatorSignOn
642,1,21,1903301060212,2019-03-30T07:32:31,113,OperatorSignOn
643,1,21,19033010602120,2019-03-30T07:44:38,113,OperatorSignOff
644,1,3,1903301060356,2019-03-30T08:17:45,125,OperatorSignOff
645,1,22,1903301060222,2019-03-30T08:21:36,119,OperatorSignOn
646,1,3,1903301060358,2019-03-30T08:28:42,125,OperatorSignOn
647,1,1,190330106012,2019-03-30T08:49:58,10,OperatorSignOn
648,1,1,190330106015,2019-03-30T08:50:30,10,OperatorSignOff
649,1,12,1903301060122,2019-03-30T09:06:13,323,OperatorSignOn
650,1,3,1903301060394,2019-03-30T09:10:28,125,OperatorLock
651,1,3,1903301060395,2019-03-30T09:12:46,125,OperatorUnLock
652,1,4,19033010604140,2019-03-30T09:14:50,131,OperatorSignOff
653,1,4,19033010604142,2019-03-30T09:20:21,131,OperatorSignOn
654,1,12,19033010601243,2019-03-30T09:58:06,323,OperatorLock
655,1,12,19033010601244,2019-03-30T09:58:27,323,OperatorUnLock
656,1,23,1903301060232,2019-03-30T10:01:27,10,OperatorSignOn
657,1,23,1903301060234,2019-03-30T10:02:15,10,OperatorSignOff
658,1,8,190330106082,2019-03-30T10:04:19,118,OperatorSignOn
659,1,6,19033010606158,2019-03-30T10:04:34,133,OperatorSignOff
660,1,6,19033010606160,2019-03-30T10:05:04,346,OperatorSignOn
661,1,3,19033010603154,2019-03-30T10:14:18,125,OperatorLock
662,1,3,19033010603155,2019-03-30T10:14:53,125,OperatorUnLock
663,1,8,1903301060818,2019-03-30T10:21:29,118,OperatorSignOff
664,1,3,19033010603171,2019-03-30T10:27:56,125,OperatorLock
665,1,3,19033010603172,2019-03-30T10:28:20,125,OperatorUnLock
666,1,23,1903301060236,2019-03-30T10:38:35,10,OperatorSignOn
667,1,23,1903301060238,2019-03-30T10:40:41,10,OperatorLock
668,1,2,19033010602196,2019-03-30T10:42:17,104,OperatorSignOff
669,1,2,19033010602198,2019-03-30T10:42:50,133,OperatorSignOn
670,1,12,19033010601277,2019-03-30T10:43:45,323,OperatorLock
671,1,12,19033010601278,2019-03-30T10:44:26,323,OperatorUnLock
672,1,13,1903301060132,2019-03-30T10:47:29,603,OperatorSignOn
673,1,13,1903301060134,2019-03-30T10:48:16,603,OperatorSignOff
674,1,3,19033010603190,2019-03-30T10:48:15,125,OperatorSignOff
675,1,12,19033010601281,2019-03-30T10:48:17,323,OperatorLock
676,1,7,19033010607186,2019-03-30T10:49:06,108,OperatorSignOff
677,1,3,19033010603192,2019-03-30T10:49:37,125,OperatorSignOn
678,1,7,19033010607188,2019-03-30T10:49:32,603,OperatorSignOn
679,1,12,19033010601282,2019-03-30T10:50:01,323,OperatorUnLock
680,1,21,19033010602122,2019-03-30T10:55:52,113,OperatorSignOn
681,1,8,1903301060820,2019-03-30T10:56:53,118,OperatorSignOn
682,1,20,1903301060202,2019-03-30T11:03:09,102,OperatorSignOn
683,1,6,19033010606235,2019-03-30T11:08:51,346,OperatorSignOff
684,1,4,19033010604255,2019-03-30T11:11:55,131,OperatorSignOff
685,1,4,19033010604257,2019-03-30T11:12:29,346,OperatorSignOn
686,1,20,19033010602015,2019-03-30T11:19:46,102,OperatorSignOff
687,1,20,19033010602017,2019-03-30T11:20:10,102,OperatorSignOn
688,1,4,19033010604268,2019-03-30T11:21:02,346,OperatorLock
689,1,4,19033010604269,2019-03-30T11:21:15,346,OperatorUnLock
690,1,23,1903301060239,2019-03-30T11:21:34,10,OperatorUnLock
691,1,23,19033010602310,2019-03-30T11:21:38,10,OperatorSignOff
692,1,4,19033010604272,2019-03-30T11:22:40,346,OperatorLock
693,1,4,19033010604273,2019-03-30T11:22:48,346,OperatorUnLock
694,1,6,19033010606237,2019-03-30T11:22:39,104,OperatorSignOn
695,1,11,1903301060112,2019-03-30T11:24:18,108,OperatorSignOn
696,1,11,1903301060114,2019-03-30T11:25:18,108,OperatorSignOff
697,1,12,190330106012116,2019-03-30T11:25:57,323,OperatorSignOff
698,1,12,190330106012118,2019-03-30T11:26:31,108,OperatorSignOn
699,1,11,1903301060116,2019-03-30T11:27:10,323,OperatorSignOn
700,1,11,1903301060119,2019-03-30T11:28:37,323,OperatorLock
701,1,11,19033010601110,2019-03-30T11:29:29,323,OperatorUnLock
702,1,2,19033010602253,2019-03-30T11:32:12,133,OperatorLock
703,1,11,19033010601117,2019-03-30T11:33:17,323,OperatorLock
704,1,2,19033010602254,2019-03-30T11:33:47,133,OperatorUnLock
705,1,11,19033010601118,2019-03-30T11:34:03,323,OperatorUnLock
706,1,8,1903301060864,2019-03-30T11:34:31,118,OperatorSignOff
707,1,6,19033010606256,2019-03-30T11:37:55,104,OperatorSignOff
708,1,6,19033010606258,2019-03-30T11:38:42,104,OperatorSignOn
709,1,20,19033010602043,2019-03-30T11:40:24,102,OperatorSignOff
710,1,22,190330106022203,2019-03-30T11:40:35,119,OperatorSignOff
711,1,22,190330106022205,2019-03-30T11:41:24,119,OperatorSignOn
712,1,22,190330106022207,2019-03-30T11:41:34,119,OperatorSignOff
713,1,13,1903301060136,2019-03-30T11:46:22,10,OperatorSignOn
714,1,13,1903301060138,2019-03-30T11:46:36,10,OperatorSignOff
715,1,4,19033010604298,2019-03-30T11:48:23,346,OperatorSignOff
716,1,4,19033010604300,2019-03-30T11:49:01,131,OperatorSignOn
717,1,2,19033010602289,2019-03-30T12:10:09,133,OperatorLock
718,1,1,190330106017,2019-03-30T12:14:43,10,OperatorSignOn
719,1,1,190330106019,2019-03-30T12:14:58,10,OperatorSignOff
720,1,7,19033010607276,2019-03-30T12:15:14,603,OperatorSignOff
721,1,20,19033010602045,2019-03-30T12:16:24,10,OperatorSignOn
722,1,20,19033010602047,2019-03-30T12:16:38,10,OperatorSignOff
723,1,7,19033010607278,2019-03-30T12:16:17,10,OperatorSignOn
724,1,7,19033010607280,2019-03-30T12:16:26,10,OperatorSignOff
725,1,22,190330106022209,2019-03-30T12:20:03,119,OperatorSignOn
726,1,22,190330106022211,2019-03-30T12:20:17,119,OperatorSignOff
727,1,21,190330106021108,2019-03-30T12:19:54,113,OperatorSignOff
728,1,22,190330106022213,2019-03-30T12:25:12,119,OperatorSignOn
729,1,2,19033010602290,2019-03-30T12:25:51,133,OperatorUnLock
730,1,21,190330106021110,2019-03-30T12:28:06,113,OperatorSignOn
731,1,5,190330106052,2019-03-30T12:29:37,10,OperatorSignOn
732,1,5,190330106054,2019-03-30T12:29:16,10,OperatorSignOff
733,1,8,1903301060866,2019-03-30T12:29:43,118,OperatorSignOn
734,1,13,19033010601310,2019-03-30T12:31:05,346,OperatorSignOn
735,1,11,19033010601160,2019-03-30T12:31:11,323,OperatorSignOff
736,1,13,19033010601312,2019-03-30T12:31:27,346,OperatorLock
737,1,7,19033010607282,2019-03-30T12:31:11,101,OperatorSignOn
738,1,13,19033010601313,2019-03-30T12:33:17,346,OperatorUnLock
739,1,8,1903301060873,2019-03-30T12:34:38,118,OperatorLock
740,1,8,1903301060874,2019-03-30T12:34:46,118,OperatorUnLock
741,1,8,1903301060875,2019-03-30T12:34:51,118,OperatorSignOff
742,1,3,19033010603281,2019-03-30T12:39:05,125,OperatorLock
743,1,3,19033010603282,2019-03-30T12:39:18,125,OperatorUnLock
744,1,13,19033010601331,2019-03-30T12:42:12,346,OperatorSignOff
745,1,3,19033010603287,2019-03-30T12:41:47,125,OperatorLock
746,1,2,19033010602306,2019-03-30T12:43:28,133,OperatorSignOff
747,1,6,19033010606318,2019-03-30T12:43:38,104,OperatorSignOff
748,1,12,190330106012196,2019-03-30T12:44:22,108,OperatorSignOff
749,1,6,19033010606320,2019-03-30T12:44:43,104,OperatorSignOn
750,1,12,190330106012198,2019-03-30T12:44:57,108,OperatorSignOn
751,1,12,190330106012201,2019-03-30T12:46:10,108,OperatorSignOff
752,1,6,19033010606323,2019-03-30T12:46:47,104,OperatorSignOff
753,1,6,19033010606325,2019-03-30T12:47:09,104,OperatorSignOn
754,1,12,190330106012203,2019-03-30T12:47:21,108,OperatorSignOn
755,1,3,19033010603288,2019-03-30T12:47:49,125,OperatorUnLock
756,1,3,19033010603289,2019-03-30T12:47:56,125,OperatorSignOff
757,1,6,19033010606329,2019-03-30T12:48:29,104,OperatorSignOff
758,1,3,19033010603291,2019-03-30T12:53:31,125,OperatorSignOn
759,1,3,19033010603293,2019-03-30T12:53:54,125,OperatorSignOff
760,1,2,19033010602308,2019-03-30T12:54:23,10,OperatorSignOn
761,1,2,19033010602310,2019-03-30T12:54:37,10,OperatorSignOff
762,1,13,19033010601333,2019-03-30T12:55:05,10,OperatorSignOn
763,1,13,19033010601335,2019-03-30T12:55:16,10,OperatorSignOff
764,1,6,19033010606331,2019-03-30T12:59:17,10,OperatorSignOn
765,1,6,19033010606333,2019-03-30T12:59:40,10,OperatorSignOff
766,1,3,19033010603295,2019-03-30T12:59:37,125,OperatorSignOn
767,1,6,19033010606335,2019-03-30T13:00:02,104,OperatorSignOn
768,1,11,19033010601162,2019-03-30T13:03:37,323,OperatorSignOn
769,1,11,19033010601164,2019-03-30T13:05:21,323,OperatorLock
770,1,11,19033010601165,2019-03-30T13:05:39,323,OperatorUnLock
771,1,2,19033010602312,2019-03-30T13:09:54,10,OperatorSignOn
772,1,2,19033010602314,2019-03-30T13:10:09,10,OperatorSignOff
773,1,2,19033010602316,2019-03-30T13:10:34,133,OperatorSignOn
774,1,3,19033010603315,2019-03-30T13:15:15,125,OperatorLock
775,1,3,19033010603316,2019-03-30T13:19:40,125,OperatorUnLock
776,1,6,19033010606359,2019-03-30T13:20:15,104,OperatorLock
777,1,6,19033010606360,2019-03-30T13:21:05,104,OperatorUnLock
778,1,3,19033010603321,2019-03-30T13:22:30,125,OperatorLock
779,1,2,19033010602324,2019-03-30T13:23:04,133,OperatorLock
780,1,2,19033010602325,2019-03-30T13:23:49,133,OperatorUnLock
781,1,3,19033010603322,2019-03-30T13:23:32,125,OperatorUnLock
782,1,1,1903301060111,2019-03-30T13:29:54,10,OperatorSignOn
783,1,1,1903301060113,2019-03-30T13:30:14,10,OperatorSignOff
784,1,4,19033010604401,2019-03-30T13:33:42,131,OperatorSignOff
785,1,2,19033010602337,2019-03-30T13:33:54,133,OperatorLock
786,1,4,19033010604403,2019-03-30T13:34:06,303,OperatorSignOn
787,1,21,190330106021183,2019-03-30T13:33:33,113,OperatorSignOff
788,1,21,190330106021185,2019-03-30T13:33:54,114,OperatorSignOn
789,1,7,19033010607342,2019-03-30T13:34:05,101,OperatorLock
790,1,7,19033010607343,2019-03-30T13:34:35,101,OperatorUnLock
791,1,2,19033010602338,2019-03-30T13:35:15,133,OperatorUnLock
792,1,4,19033010604415,2019-03-30T13:42:34,303,OperatorLock
793,1,3,19033010603335,2019-03-30T13:41:49,125,OperatorLock
794,1,4,19033010604416,2019-03-30T13:43:20,303,OperatorUnLock
795,1,3,19033010603336,2019-03-30T13:42:53,125,OperatorUnLock
796,1,3,19033010603339,2019-03-30T13:43:19,125,OperatorLock
797,1,3,19033010603340,2019-03-30T13:43:59,125,OperatorUnLock
798,1,2,19033010602344,2019-03-30T13:44:26,133,OperatorLock
799,1,7,19033010607356,2019-03-30T13:44:12,101,OperatorLock
800,1,7,19033010607357,2019-03-30T13:44:52,101,OperatorUnLock
801,1,13,19033010601337,2019-03-30T13:45:50,10,OperatorSignOn
802,1,13,19033010601339,2019-03-30T13:46:04,10,OperatorSignOff
803,1,6,19033010606384,2019-03-30T13:45:51,104,OperatorLock
804,1,3,19033010603346,2019-03-30T13:46:11,125,OperatorLock
805,1,6,19033010606385,2019-03-30T13:46:39,104,OperatorUnLock
806,1,4,19033010604420,2019-03-30T13:47:01,303,OperatorLock
807,1,4,19033010604421,2019-03-30T13:47:38,303,OperatorUnLock
808,1,3,19033010603347,2019-03-30T13:48:41,125,OperatorUnLock
809,1,4,19033010604430,2019-03-30T13:56:25,303,OperatorLock
810,1,6,19033010606397,2019-03-30T13:56:57,104,OperatorSignOff
811,1,7,19033010607367,2019-03-30T13:57:00,101,OperatorLock
812,1,6,19033010606399,2019-03-30T13:57:29,104,OperatorSignOn
813,1,7,19033010607368,2019-03-30T13:57:42,101,OperatorUnLock
814,1,4,19033010604431,2019-03-30T13:58:30,303,OperatorUnLock
815,1,20,19033010602049,2019-03-30T14:01:56,10,OperatorSignOn
816,1,3,19033010603357,2019-03-30T14:01:43,125,OperatorSignOff
817,1,20,19033010602051,2019-03-30T14:02:13,10,OperatorSignOff
818,1,20,19033010602053,2019-03-30T14:02:41,342,OperatorSignOn
819,1,3,19033010603359,2019-03-30T14:02:19,116,OperatorSignOn
820,1,12,190330106012269,2019-03-30T14:02:24,108,OperatorSignOff
821,1,3,19033010603361,2019-03-30T14:02:36,116,OperatorLock
822,1,4,19033010604436,2019-03-30T14:03:10,303,OperatorLock
823,1,12,190330106012271,2019-03-30T14:03:33,132,OperatorSignOn
824,1,22,190330106022323,2019-03-30T14:04:31,119,OperatorLock
825,1,3,19033010603362,2019-03-30T14:05:05,116,OperatorUnLock
826,1,4,19033010604437,2019-03-30T14:06:21,303,OperatorUnLock
827,1,22,190330106022324,2019-03-30T14:07:28,119,OperatorUnLock
828,1,22,190330106022327,2019-03-30T14:09:59,119,OperatorSignOff
829,1,5,190330106056,2019-03-30T14:09:25,10,OperatorSignOn
830,1,5,190330106058,2019-03-30T14:09:52,10,OperatorSignOff
831,1,21,190330106021216,2019-03-30T14:09:54,114,OperatorLock
832,1,3,19033010603368,2019-03-30T14:10:48,116,OperatorSignOff
833,1,21,190330106021217,2019-03-30T14:10:28,114,OperatorUnLock
834,1,6,19033010606415,2019-03-30T14:11:53,104,OperatorSignOff
835,1,1,1903301060115,2019-03-30T14:11:56,10,OperatorSignOn
836,1,6,19033010606417,2019-03-30T14:12:15,116,OperatorSignOn
837,1,1,1903301060117,2019-03-30T14:12:18,10,OperatorSignOff
838,1,6,19033010606419,2019-03-30T14:12:44,116,OperatorLock
839,1,6,19033010606420,2019-03-30T14:13:03,116,OperatorUnLock
840,1,6,19033010606422,2019-03-30T14:14:31,116,OperatorLock
841,1,6,19033010606423,2019-03-30T14:16:39,116,OperatorUnLock
842,1,22,190330106022329,2019-03-30T14:18:15,119,OperatorSignOn
843,1,6,19033010606427,2019-03-30T14:18:38,116,OperatorLock
844,1,6,19033010606428,2019-03-30T14:20:36,116,OperatorUnLock
845,1,6,19033010606431,2019-03-30T14:21:06,116,OperatorLock
846,1,6,19033010606432,2019-03-30T14:22:36,116,OperatorUnLock
847,1,21,190330106021230,2019-03-30T14:22:21,114,OperatorSignOff
848,1,21,190330106021232,2019-03-30T14:23:47,114,OperatorSignOn
849,1,4,19033010604453,2019-03-30T14:25:15,303,OperatorLock
850,1,4,19033010604454,2019-03-30T14:25:57,303,OperatorUnLock
851,1,2,19033010602345,2019-03-30T14:26:10,133,OperatorUnLock
852,1,2,19033010602346,2019-03-30T14:26:17,133,OperatorSignOff
853,1,22,190330106022341,2019-03-30T14:26:36,119,OperatorLock
854,1,6,19033010606438,2019-03-30T14:28:24,116,OperatorLock
855,1,7,19033010607393,2019-03-30T14:29:25,101,OperatorLock
856,1,21,190330106021239,2019-03-30T14:30:25,114,OperatorLock
857,1,21,190330106021240,2019-03-30T14:31:45,114,OperatorUnLock
858,1,4,19033010604462,2019-03-30T14:32:49,303,OperatorLock
859,1,22,190330106022342,2019-03-30T14:33:06,119,OperatorUnLock
860,1,22,190330106022347,2019-03-30T14:35:02,119,OperatorLock
861,1,6,19033010606439,2019-03-30T14:35:06,116,OperatorUnLock
862,1,4,19033010604463,2019-03-30T14:35:25,303,OperatorUnLock
863,1,22,190330106022348,2019-03-30T14:35:47,119,OperatorUnLock
864,1,21,190330106021243,2019-03-30T14:35:04,114,OperatorLock
865,1,21,190330106021244,2019-03-30T14:35:52,114,OperatorUnLock
866,1,6,19033010606442,2019-03-30T14:38:24,116,OperatorLock
867,1,6,19033010606443,2019-03-30T14:38:58,116,OperatorUnLock
868,1,4,19033010604472,2019-03-30T14:44:00,303,OperatorLock
869,1,6,19033010606452,2019-03-30T14:45:59,116,OperatorLock
870,1,22,190330106022360,2019-03-30T14:46:07,119,OperatorLock
871,1,22,190330106022361,2019-03-30T14:47:31,119,OperatorUnLock
872,1,4,19033010604473,2019-03-30T14:48:38,303,OperatorUnLock
873,1,11,190330106011149,2019-03-30T14:48:31,323,OperatorSignOff
874,1,6,19033010606453,2019-03-30T14:48:34,116,OperatorUnLock
875,1,21,190330106021257,2019-03-30T14:47:58,114,OperatorLock
876,1,22,190330106022364,2019-03-30T14:48:43,119,OperatorLock
877,1,6,19033010606455,2019-03-30T14:49:59,116,OperatorLock
878,1,6,19033010606456,2019-03-30T14:50:32,116,OperatorUnLock
879,1,21,190330106021258,2019-03-30T14:50:22,114,OperatorUnLock
880,1,22,190330106022365,2019-03-30T14:51:07,119,OperatorUnLock
881,1,4,19033010604479,2019-03-30T14:54:07,303,OperatorLock
882,1,6,19033010606461,2019-03-30T14:55:08,116,OperatorLock
883,1,6,19033010606462,2019-03-30T14:55:32,116,OperatorUnLock
884,1,6,19033010606465,2019-03-30T14:56:27,116,OperatorSignOff
885,1,6,19033010606467,2019-03-30T14:56:50,116,OperatorSignOn
886,1,4,19033010604480,2019-03-30T14:57:40,303,OperatorUnLock
887,1,6,19033010606471,2019-03-30T14:58:02,116,OperatorSignOff
888,1,4,19033010604489,2019-03-30T15:02:37,303,OperatorLock
889,1,21,190330106021272,2019-03-30T15:02:09,114,OperatorSignOff
890,1,4,19033010604490,2019-03-30T15:03:21,303,OperatorUnLock
891,1,21,190330106021274,2019-03-30T15:02:38,114,OperatorSignOn
892,1,21,190330106021276,2019-03-30T15:02:51,114,OperatorSignOff
893,1,12,190330106012355,2019-03-30T15:04:01,132,OperatorLock
894,1,12,190330106012356,2019-03-30T15:04:41,132,OperatorUnLock
895,1,3,19033010603370,2019-03-30T15:14:14,114,OperatorSignOn
896,1,13,19033010601341,2019-03-30T15:20:35,10,OperatorSignOn
897,1,13,19033010601343,2019-03-30T15:20:50,10,OperatorSignOff
898,1,6,19033010606473,2019-03-30T15:21:30,116,OperatorSignOn
899,1,6,19033010606475,2019-03-30T15:21:47,116,OperatorLock
900,1,6,19033010606476,2019-03-30T15:22:48,116,OperatorUnLock
901,1,22,190330106022397,2019-03-30T15:23:37,119,OperatorSignOff
902,1,1,1903301060119,2019-03-30T15:27:07,106,OperatorSignOn
903,1,7,19033010607394,2019-03-30T15:27:20,101,OperatorUnLock
904,1,22,190330106022399,2019-03-30T15:29:22,119,OperatorSignOn
905,1,23,19033010602312,2019-03-30T15:32:48,10,OperatorSignOn
906,1,23,19033010602314,2019-03-30T15:34:04,10,OperatorLock
907,1,12,190330106012392,2019-03-30T15:37:13,132,OperatorSignOff
908,1,5,1903301060510,2019-03-30T15:38:24,132,OperatorSignOn
909,1,6,19033010606495,2019-03-30T15:42:26,116,OperatorLock
910,1,4,19033010604534,2019-03-30T15:44:04,303,OperatorLock
911,1,6,19033010606496,2019-03-30T15:44:27,116,OperatorUnLock
912,1,5,1903301060519,2019-03-30T15:44:09,132,OperatorLock
913,1,6,19033010606499,2019-03-30T15:45:02,116,OperatorLock
914,1,3,19033010603410,2019-03-30T15:45:26,114,OperatorLock
915,1,5,1903301060520,2019-03-30T15:45:02,132,OperatorUnLock
916,1,22,190330106022412,2019-03-30T15:45:47,119,OperatorLock
917,1,6,19033010606500,2019-03-30T15:46:27,116,OperatorUnLock
918,1,3,19033010603411,2019-03-30T15:47:29,114,OperatorUnLock
919,1,3,19033010603413,2019-03-30T15:48:02,114,OperatorLock
920,1,3,19033010603414,2019-03-30T15:48:32,114,OperatorUnLock
921,1,3,19033010603416,2019-03-30T15:48:43,114,OperatorLock
922,1,6,19033010606507,2019-03-30T15:49:09,116,OperatorLock
923,1,22,190330106022413,2019-03-30T15:49:25,119,OperatorUnLock
924,1,6,19033010606508,2019-03-30T15:50:17,116,OperatorUnLock
925,1,3,19033010603417,2019-03-30T15:50:10,114,OperatorUnLock
926,1,6,19033010606512,2019-03-30T15:51:48,116,OperatorLock
927,1,6,19033010606513,2019-03-30T15:54:26,116,OperatorUnLock
928,1,4,19033010604535,2019-03-30T15:55:03,303,OperatorUnLock
929,1,7,19033010607420,2019-03-30T15:53:56,101,OperatorLock
930,1,7,19033010607421,2019-03-30T15:55:11,101,OperatorUnLock
931,1,6,19033010606519,2019-03-30T15:57:03,116,OperatorLock
932,1,6,19033010606520,2019-03-30T15:57:32,116,OperatorUnLock
933,1,3,19033010603426,2019-03-30T15:58:14,114,OperatorLock
934,1,3,19033010603427,2019-03-30T15:58:32,114,OperatorUnLock
935,1,3,19033010603429,2019-03-30T15:59:44,114,OperatorLock
936,1,22,190330106022421,2019-03-30T16:00:20,119,OperatorSignOff
937,1,22,190330106022423,2019-03-30T16:01:21,119,OperatorSignOn
938,1,22,190330106022425,2019-03-30T16:01:33,119,OperatorSignOff
939,1,1,1903301060159,2019-03-30T16:02:26,106,OperatorLock
940,1,1,1903301060160,2019-03-30T16:03:14,106,OperatorUnLock
941,1,3,19033010603430,2019-03-30T16:03:42,114,OperatorUnLock
942,1,6,19033010606530,2019-03-30T16:06:27,116,OperatorLock
943,1,6,19033010606531,2019-03-30T16:07:01,116,OperatorUnLock
944,1,4,19033010604552,2019-03-30T16:08:33,303,OperatorLock
945,1,4,19033010604553,2019-03-30T16:10:14,303,OperatorUnLock
946,1,4,19033010604556,2019-03-30T16:11:30,303,OperatorLock
947,1,6,19033010606538,2019-03-30T16:11:22,116,OperatorLock
948,1,4,19033010604557,2019-03-30T16:12:35,303,OperatorUnLock
949,1,7,19033010607441,2019-03-30T16:12:21,101,OperatorLock
950,1,7,19033010607442,2019-03-30T16:13:27,101,OperatorUnLock
951,1,5,1903301060549,2019-03-30T16:15:26,132,OperatorLock
952,1,3,19033010603446,2019-03-30T16:16:09,114,OperatorLock
953,1,6,19033010606539,2019-03-30T16:16:23,116,OperatorUnLock
954,1,5,1903301060550,2019-03-30T16:15:51,132,OperatorUnLock
955,1,3,19033010603447,2019-03-30T16:17:47,114,OperatorUnLock
956,1,3,19033010603448,2019-03-30T16:17:52,114,OperatorSignOff
957,1,6,19033010606542,2019-03-30T16:20:02,116,OperatorLock
958,1,6,19033010606543,2019-03-30T16:23:42,116,OperatorUnLock
959,1,1,1903301060178,2019-03-30T16:24:38,106,OperatorSignOff
960,1,7,19033010607461,2019-03-30T16:27:38,101,OperatorLock
961,1,4,19033010604591,2019-03-30T16:40:17,303,OperatorLock
962,1,4,19033010604592,2019-03-30T16:41:46,303,OperatorUnLock
963,1,1,1903301060180,2019-03-30T16:45:02,106,OperatorSignOn
964,1,3,19033010603450,2019-03-30T16:45:52,114,OperatorSignOn
965,1,2,19033010602348,2019-03-30T16:50:32,346,OperatorSignOn
966,1,7,19033010607462,2019-03-30T16:50:25,101,OperatorUnLock
967,1,8,1903301060877,2019-03-30T16:50:58,118,OperatorSignOn
968,1,2,19033010602354,2019-03-30T16:52:13,346,OperatorLock
969,1,8,1903301060881,2019-03-30T16:51:55,118,OperatorSignOff
