Date,Product_ID,Product_Category,Sales_Amount,Quantity_Sold,Store_Location
2023-12-20 19:00:00,P91,Home Decor,2662.3,2,Los Angeles
2023-12-20 20:00:00,P92,Electronics,2677.6,3,San Francisco
2023-12-20 21:00:00,P93,Clothing,2692.9,4,Miami
2023-12-20 22:00:00,P94,Groceries,2708.2,5,Houston
2023-12-20 23:00:00,P95,Home Decor,2723.5,1,New York
2023-12-21 00:00:00,P96,Electronics,2738.8,2,Los Angeles
2023-12-21 01:00:00,P97,Clothing,2754.1,3,San Francisco
2023-12-21 02:00:00,P98,Groceries,2769.4,4,Miami
2023-12-21 03:00:00,P99,Home Decor,2784.7,5,Houston
2023-12-21 04:00:00,P0,Electronics,2650.0,1,New York
2023-12-21 05:00:00,P1,Clothing,2665.3,2,Los Angeles
2023-12-21 06:00:00,P2,Groceries,2680.6,3,San Francisco
2023-12-21 07:00:00,P3,Home Decor,2695.9,4,Miami
2023-12-21 08:00:00,P4,Electronics,2711.2,5,Houston
2023-12-21 09:00:00,P5,Clothing,2726.5,1,New York
2023-12-21 10:00:00,P6,Groceries,2741.8,2,Los Angeles
2023-12-21 11:00:00,P7,Home Decor,2757.1,3,San Francisco
2023-12-21 12:00:00,P8,Electronics,2772.4,4,Miami
2023-12-21 13:00:00,P9,Clothing,2787.7,5,Houston
2023-12-21 14:00:00,P10,Groceries,2653.0,1,New York
2023-12-21 15:00:00,P11,Home Decor,2668.3,2,Los Angeles
2023-12-21 16:00:00,P12,Electronics,2683.6,3,San Francisco
2023-12-21 17:00:00,P13,Clothing,2698.9,4,Miami
2023-12-21 18:00:00,P14,Groceries,2714.2,5,Houston
2023-12-21 19:00:00,P15,Home Decor,2729.5,1,New York
2023-12-21 20:00:00,P16,Electronics,2744.8,2,Los Angeles
2023-12-21 21:00:00,P17,Clothing,2760.1,3,San Francisco
2023-12-21 22:00:00,P18,Groceries,2775.4,4,Miami
2023-12-21 23:00:00,P19,Home Decor,2790.7,5,Houston
2023-12-22 00:00:00,P20,Electronics,2656.0,1,New York
2023-12-22 01:00:00,P21,Clothing,2671.3,2,Los Angeles
2023-12-22 02:00:00,P22,Groceries,2686.6,3,San Francisco
2023-12-22 03:00:00,P23,Home Decor,2701.9,4,Miami
2023-12-22 04:00:00,P24,Electronics,2717.2,5,Houston
2023-12-22 05:00:00,P25,Clothing,2732.5,1,New York
2023-12-22 06:00:00,P26,Groceries,2747.8,2,Los Angeles
2023-12-22 07:00:00,P27,Home Decor,2763.1,3,San Francisco
2023-12-22 08:00:00,P28,Electronics,2778.4,4,Miami
2023-12-22 09:00:00,P29,Clothing,2793.7,5,Houston
2023-12-22 10:00:00,P30,Groceries,2659.0,1,New York
2023-12-22 11:00:00,P31,Home Decor,2674.3,2,Los Angeles
2023-12-22 12:00:00,P32,Electronics,2689.6,3,San Francisco
2023-12-22 13:00:00,P33,Clothing,2704.9,4,Miami
2023-12-22 14:00:00,P34,Groceries,2720.2,5,Houston
2023-12-22 15:00:00,P35,Home Decor,2735.5,1,New York
2023-12-22 16:00:00,P36,Electronics,2750.8,2,Los Angeles
2023-12-22 17:00:00,P37,Clothing,2766.1,3,San Francisco
2023-12-22 18:00:00,P38,Groceries,2781.4,4,Miami
2023-12-22 19:00:00,P39,Home Decor,2796.7,5,Houston
2023-12-22 20:00:00,P40,Electronics,2662.0,1,New York
2023-12-22 21:00:00,P41,Clothing,2677.3,2,Los Angeles
2023-12-22 22:00:00,P42,Groceries,2692.6,3,San Francisco
2023-12-22 23:00:00,P43,Home Decor,2707.9,4,Miami
2023-12-23 00:00:00,P44,Electronics,2723.2,5,Houston
2023-12-23 01:00:00,P45,Clothing,2738.5,1,New York
2023-12-23 02:00:00,P46,Groceries,2753.8,2,Los Angeles
2023-12-23 03:00:00,P47,Home Decor,2769.1,3,San Francisco
2023-12-23 04:00:00,P48,Electronics,2784.4,4,Miami
2023-12-23 05:00:00,P49,Clothing,2799.7,5,Houston
2023-12-23 06:00:00,P50,Groceries,2665.0,1,New York
2023-12-23 07:00:00,P51,Home Decor,2680.3,2,Los Angeles
2023-12-23 08:00:00,P52,Electronics,2695.6,3,San Francisco
2023-12-23 09:00:00,P53,Clothing,2710.9,4,Miami
2023-12-23 10:00:00,P54,Groceries,2726.2,5,Houston
2023-12-23 11:00:00,P55,Home Decor,2741.5,1,New York
2023-12-23 12:00:00,P56,Electronics,2756.8,2,Los Angeles
2023-12-23 13:00:00,P57,Clothing,2772.1,3,San Francisco
2023-12-23 14:00:00,P58,Groceries,2787.4,4,Miami
2023-12-23 15:00:00,P59,Home Decor,2802.7,5,Houston
2023-12-23 16:00:00,P60,Electronics,2668.0,1,New York
2023-12-23 17:00:00,P61,Clothing,2683.3,2,Los Angeles
2023-12-23 18:00:00,P62,Groceries,2698.6,3,San Francisco
2023-12-23 19:00:00,P63,Home Decor,2713.9,4,Miami
2023-12-23 20:00:00,P64,Electronics,2729.2,5,Houston
2023-12-23 21:00:00,P65,Clothing,2744.5,1,New York
2023-12-23 22:00:00,P66,Groceries,2759.8,2,Los Angeles
2023-12-23 23:00:00,P67,Home Decor,2775.1,3,San Francisco
2023-12-24 00:00:00,P68,Electronics,2790.4,4,Miami
2023-12-24 01:00:00,P69,Clothing,2805.7,5,Houston
2023-12-24 02:00:00,P70,Groceries,2671.0,1,New York
2023-12-24 03:00:00,P71,Home Decor,2686.3,2,Los Angeles
2023-12-24 04:00:00,P72,Electronics,2701.6,3,San Francisco
2023-12-24 05:00:00,P73,Clothing,2716.9,4,Miami
2023-12-24 06:00:00,P74,Groceries,2732.2,5,Houston
2023-12-24 07:00:00,P75,Home Decor,2747.5,1,New York
2023-12-24 08:00:00,P76,Electronics,2762.8,2,Los Angeles
2023-12-24 09:00:00,P77,Clothing,2778.1,3,San Francisco
2023-12-24 10:00:00,P78,Groceries,2793.4,4,Miami
2023-12-24 11:00:00,P79,Home Decor,2808.7,5,Houston
2023-12-24 12:00:00,P80,Electronics,2674.0,1,New York
2023-12-24 13:00:00,P81,Clothing,2689.3,2,Los Angeles
2023-12-24 14:00:00,P82,Groceries,2704.6,3,San Francisco
2023-12-24 15:00:00,P83,Home Decor,2719.9,4,Miami
2023-12-24 16:00:00,P84,Electronics,2735.2,5,Houston
2023-12-24 17:00:00,P85,Clothing,2750.5,1,New York
2023-12-24 18:00:00,P86,Groceries,2765.8,2,Los Angeles
2023-12-24 19:00:00,P87,Home Decor,2781.1,3,San Francisco
2023-12-24 20:00:00,P88,Electronics,2796.4,4,Miami
2023-12-24 21:00:00,P89,Clothing,2811.7,5,Houston
2023-12-24 22:00:00,P90,Groceries,2677.0,1,New York
2023-12-24 23:00:00,P91,Home Decor,2692.3,2,Los Angeles
2023-12-25 00:00:00,P92,Electronics,2707.6,3,San Francisco
2023-12-25 01:00:00,P93,Clothing,2722.9,4,Miami
2023-12-25 02:00:00,P94,Groceries,2738.2,5,Houston
2023-12-25 03:00:00,P95,Home Decor,2753.5,1,New York
2023-12-25 04:00:00,P96,Electronics,2768.8,2,Los Angeles
2023-12-25 05:00:00,P97,Clothing,2784.1,3,San Francisco
2023-12-25 06:00:00,P98,Groceries,2799.4,4,Miami
2023-12-25 07:00:00,P99,Home Decor,2814.7,5,Houston
2023-12-25 08:00:00,P0,Electronics,2680.0,1,New York
2023-12-25 09:00:00,P1,Clothing,2695.3,2,Los Angeles
2023-12-25 10:00:00,P2,Groceries,2710.6,3,San Francisco
2023-12-25 11:00:00,P3,Home Decor,2725.9,4,Miami
2023-12-25 12:00:00,P4,Electronics,2741.2,5,Houston
2023-12-25 13:00:00,P5,Clothing,2756.5,1,New York
2023-12-25 14:00:00,P6,Groceries,2771.8,2,Los Angeles
2023-12-25 15:00:00,P7,Home Decor,2787.1,3,San Francisco
2023-12-25 16:00:00,P8,Electronics,2802.4,4,Miami
2023-12-25 17:00:00,P9,Clothing,2817.7,5,Houston
2023-12-25 18:00:00,P10,Groceries,2683.0,1,New York
2023-12-25 19:00:00,P11,Home Decor,2698.3,2,Los Angeles
2023-12-25 20:00:00,P12,Electronics,2713.6,3,San Francisco
2023-12-25 21:00:00,P13,Clothing,2728.9,4,Miami
2023-12-25 22:00:00,P14,Groceries,2744.2,5,Houston
2023-12-25 23:00:00,P15,Home Decor,2759.5,1,New York
2023-12-26 00:00:00,P16,Electronics,2774.8,2,Los Angeles
2023-12-26 01:00:00,P17,Clothing,2790.1,3,San Francisco
2023-12-26 02:00:00,P18,Groceries,2805.4,4,Miami
2023-12-26 03:00:00,P19,Home Decor,2820.7,5,Houston
2023-12-26 04:00:00,P20,Electronics,2686.0,1,New York
2023-12-26 05:00:00,P21,Clothing,2701.3,2,Los Angeles
2023-12-26 06:00:00,P22,Groceries,2716.6,3,San Francisco
2023-12-26 07:00:00,P23,Home Decor,2731.9,4,Miami
2023-12-26 08:00:00,P24,Electronics,2747.2,5,Houston
2023-12-26 09:00:00,P25,Clothing,2762.5,1,New York
2023-12-26 10:00:00,P26,Groceries,2777.8,2,Los Angeles
2023-12-26 11:00:00,P27,Home Decor,2793.1,3,San Francisco
2023-12-26 12:00:00,P28,Electronics,2808.4,4,Miami
2023-12-26 13:00:00,P29,Clothing,2823.7,5,Houston
2023-12-26 14:00:00,P30,Groceries,2689.0,1,New York
2023-12-26 15:00:00,P31,Home Decor,2704.3,2,Los Angeles
2023-12-26 16:00:00,P32,Electronics,2719.6,3,San Francisco
2023-12-26 17:00:00,P33,Clothing,2734.9,4,Miami
2023-12-26 18:00:00,P34,Groceries,2750.2,5,Houston
2023-12-26 19:00:00,P35,Home Decor,2765.5,1,New York
2023-12-26 20:00:00,P36,Electronics,2780.8,2,Los Angeles
2023-12-26 21:00:00,P37,Clothing,2796.1,3,San Francisco
2023-12-26 22:00:00,P38,Groceries,2811.4,4,Miami
2023-12-26 23:00:00,P39,Home Decor,2826.7,5,Houston
2023-12-27 00:00:00,P40,Electronics,2692.0,1,New York
2023-12-27 01:00:00,P41,Clothing,2707.3,2,Los Angeles
2023-12-27 02:00:00,P42,Groceries,2722.6,3,San Francisco
2023-12-27 03:00:00,P43,Home Decor,2737.9,4,Miami
2023-12-27 04:00:00,P44,Electronics,2753.2,5,Houston
2023-12-27 05:00:00,P45,Clothing,2768.5,1,New York
2023-12-27 06:00:00,P46,Groceries,2783.8,2,Los Angeles
2023-12-27 07:00:00,P47,Home Decor,2799.1,3,San Francisco
2023-12-27 08:00:00,P48,Electronics,2814.4,4,Miami
2023-12-27 09:00:00,P49,Clothing,2829.7,5,Houston
2023-12-27 10:00:00,P50,Groceries,2695.0,1,New York
2023-12-27 11:00:00,P51,Home Decor,2710.3,2,Los Angeles
2023-12-27 12:00:00,P52,Electronics,2725.6,3,San Francisco
2023-12-27 13:00:00,P53,Clothing,2740.9,4,Miami
2023-12-27 14:00:00,P54,Groceries,2756.2,5,Houston
2023-12-27 15:00:00,P55,Home Decor,2771.5,1,New York
2023-12-27 16:00:00,P56,Electronics,2786.8,2,Los Angeles
2023-12-27 17:00:00,P57,Clothing,2802.1,3,San Francisco
2023-12-27 18:00:00,P58,Groceries,2817.4,4,Miami
2023-12-27 19:00:00,P59,Home Decor,2832.7,5,Houston
2023-12-27 20:00:00,P60,Electronics,2698.0,1,New York
2023-12-27 21:00:00,P61,Clothing,2713.3,2,Los Angeles
2023-12-27 22:00:00,P62,Groceries,2728.6,3,San Francisco
2023-12-27 23:00:00,P63,Home Decor,2743.9,4,Miami
2023-12-28 00:00:00,P64,Electronics,2759.2,5,Houston
2023-12-28 01:00:00,P65,Clothing,2774.5,1,New York
2023-12-28 02:00:00,P66,Groceries,2789.8,2,Los Angeles
2023-12-28 03:00:00,P67,Home Decor,2805.1,3,San Francisco
2023-12-28 04:00:00,P68,Electronics,2820.4,4,Miami
2023-12-28 05:00:00,P69,Clothing,2835.7,5,Houston
2023-12-28 06:00:00,P70,Groceries,2701.0,1,New York
2023-12-28 07:00:00,P71,Home Decor,2716.3,2,Los Angeles
2023-12-28 08:00:00,P72,Electronics,2731.6,3,San Francisco
2023-12-28 09:00:00,P73,Clothing,2746.9,4,Miami
2023-12-28 10:00:00,P74,Groceries,2762.2,5,Houston
2023-12-28 11:00:00,P75,Home Decor,2777.5,1,New York
2023-12-28 12:00:00,P76,Electronics,2792.8,2,Los Angeles
2023-12-28 13:00:00,P77,Clothing,2808.1,3,San Francisco
2023-12-28 14:00:00,P78,Groceries,2823.4,4,Miami
2023-12-28 15:00:00,P79,Home Decor,2838.7,5,Houston
2023-12-28 16:00:00,P80,Electronics,2704.0,1,New York
2023-12-28 17:00:00,P81,Clothing,2719.3,2,Los Angeles
2023-12-28 18:00:00,P82,Groceries,2734.6,3,San Francisco
2023-12-28 19:00:00,P83,Home Decor,2749.9,4,Miami
2023-12-28 20:00:00,P84,Electronics,2765.2,5,Houston
2023-12-28 21:00:00,P85,Clothing,2780.5,1,New York
2023-12-28 22:00:00,P86,Groceries,2795.8,2,Los Angeles
2023-12-28 23:00:00,P87,Home Decor,2811.1,3,San Francisco
2023-12-29 00:00:00,P88,Electronics,2826.4,4,Miami
2023-12-29 01:00:00,P89,Clothing,2841.7,5,Houston
2023-12-29 02:00:00,P90,Groceries,2707.0,1,New York
2023-12-29 03:00:00,P91,Home Decor,2722.3,2,Los Angeles
2023-12-29 04:00:00,P92,Electronics,2737.6,3,San Francisco
2023-12-29 05:00:00,P93,Clothing,2752.9,4,Miami
2023-12-29 06:00:00,P94,Groceries,2768.2,5,Houston
2023-12-29 07:00:00,P95,Home Decor,2783.5,1,New York
2023-12-29 08:00:00,P96,Electronics,2798.8,2,Los Angeles
2023-12-29 09:00:00,P97,Clothing,2814.1,3,San Francisco
2023-12-29 10:00:00,P98,Groceries,2829.4,4,Miami
2023-12-29 11:00:00,P99,Home Decor,2844.7,5,Houston
2023-12-29 12:00:00,P0,Electronics,2710.0,1,New York
2023-12-29 13:00:00,P1,Clothing,2725.3,2,Los Angeles
2023-12-29 14:00:00,P2,Groceries,2740.6,3,San Francisco
2023-12-29 15:00:00,P3,Home Decor,2755.9,4,Miami
2023-12-29 16:00:00,P4,Electronics,2771.2,5,Houston
2023-12-29 17:00:00,P5,Clothing,2786.5,1,New York
2023-12-29 18:00:00,P6,Groceries,2801.8,2,Los Angeles
2023-12-29 19:00:00,P7,Home Decor,2817.1,3,San Francisco
2023-12-29 20:00:00,P8,Electronics,2832.4,4,Miami
2023-12-29 21:00:00,P9,Clothing,2847.7,5,Houston
2023-12-29 22:00:00,P10,Groceries,2713.0,1,New York
2023-12-29 23:00:00,P11,Home Decor,2728.3,2,Los Angeles
2023-12-30 00:00:00,P12,Electronics,2743.6,3,San Francisco
2023-12-30 01:00:00,P13,Clothing,2758.9,4,Miami
2023-12-30 02:00:00,P14,Groceries,2774.2,5,Houston
2023-12-30 03:00:00,P15,Home Decor,2789.5,1,New York
2023-12-30 04:00:00,P16,Electronics,2804.8,2,Los Angeles
2023-12-30 05:00:00,P17,Clothing,2820.1,3,San Francisco
2023-12-30 06:00:00,P18,Groceries,2835.4,4,Miami
2023-12-30 07:00:00,P19,Home Decor,2850.7,5,Houston
2023-12-30 08:00:00,P20,Electronics,2716.0,1,New York
2023-12-30 09:00:00,P21,Clothing,2731.3,2,Los Angeles
2023-12-30 10:00:00,P22,Groceries,2746.6,3,San Francisco
2023-12-30 11:00:00,P23,Home Decor,2761.9,4,Miami
2023-12-30 12:00:00,P24,Electronics,2777.2,5,Houston
2023-12-30 13:00:00,P25,Clothing,2792.5,1,New York
2023-12-30 14:00:00,P26,Groceries,2807.8,2,Los Angeles
2023-12-30 15:00:00,P27,Home Decor,2823.1,3,San Francisco
2023-12-30 16:00:00,P28,Electronics,2838.4,4,Miami
2023-12-30 17:00:00,P29,Clothing,2853.7,5,Houston
2023-12-30 18:00:00,P30,Groceries,2719.0,1,New York
2023-12-30 19:00:00,P31,Home Decor,2734.3,2,Los Angeles
2023-12-30 20:00:00,P32,Electronics,2749.6,3,San Francisco
2023-12-30 21:00:00,P33,Clothing,2764.9,4,Miami
2023-12-30 22:00:00,P34,Groceries,2780.2,5,Houston
2023-12-30 23:00:00,P35,Home Decor,2795.5,1,New York
2023-12-31 00:00:00,P36,Electronics,2810.8,2,Los Angeles
2023-12-31 01:00:00,P37,Clothing,2826.1,3,San Francisco
2023-12-31 02:00:00,P38,Groceries,2841.4,4,Miami
2023-12-31 03:00:00,P39,Home Decor,2856.7,5,Houston
2023-12-31 04:00:00,P40,Electronics,2722.0,1,New York
2023-12-31 05:00:00,P41,Clothing,2737.3,2,Los Angeles
2023-12-31 06:00:00,P42,Groceries,2752.6,3,San Francisco
2023-12-31 07:00:00,P43,Home Decor,2767.9,4,Miami
2023-12-31 08:00:00,P44,Electronics,2783.2,5,Houston
2023-12-31 09:00:00,P45,Clothing,2798.5,1,New York
2023-12-31 10:00:00,P46,Groceries,2813.8,2,Los Angeles
2023-12-31 11:00:00,P47,Home Decor,2829.1,3,San Francisco
2023-12-31 12:00:00,P48,Electronics,2844.4,4,Miami
2023-12-31 13:00:00,P49,Clothing,2859.7,5,Houston
2023-12-31 14:00:00,P50,Groceries,2725.0,1,New York
2023-12-31 15:00:00,P51,Home Decor,2740.3,2,Los Angeles
2023-12-31 16:00:00,P52,Electronics,2755.6,3,San Francisco
2023-12-31 17:00:00,P53,Clothing,2770.9,4,Miami
2023-12-31 18:00:00,P54,Groceries,2786.2,5,Houston
2023-12-31 19:00:00,P55,Home Decor,2801.5,1,New York
2023-12-31 20:00:00,P56,Electronics,2816.8,2,Los Angeles
2023-12-31 21:00:00,P57,Clothing,2832.1,3,San Francisco
2023-12-31 22:00:00,P58,Groceries,2847.4,4,Miami
2023-12-31 23:00:00,P59,Home Decor,2862.7,5,Houston
2024-01-01 00:00:00,P60,Electronics,2728.0,1,New York
2024-01-01 01:00:00,P61,Clothing,2743.3,2,Los Angeles
2024-01-01 02:00:00,P62,Groceries,2758.6,3,San Francisco
2024-01-01 03:00:00,P63,Home Decor,2773.9,4,Miami
2024-01-01 04:00:00,P64,Electronics,2789.2,5,Houston
2024-01-01 05:00:00,P65,Clothing,2804.5,1,New York
2024-01-01 06:00:00,P66,Groceries,2819.8,2,Los Angeles
2024-01-01 07:00:00,P67,Home Decor,2835.1,3,San Francisco
2024-01-01 08:00:00,P68,Electronics,2850.4,4,Miami
2024-01-01 09:00:00,P69,Clothing,2865.7,5,Houston
2024-01-01 10:00:00,P70,Groceries,2731.0,1,New York
2024-01-01 11:00:00,P71,Home Decor,2746.3,2,Los Angeles
2024-01-01 12:00:00,P72,Electronics,2761.6,3,San Francisco
2024-01-01 13:00:00,P73,Clothing,2776.9,4,Miami
2024-01-01 14:00:00,P74,Groceries,2792.2,5,Houston
2024-01-01 15:00:00,P75,Home Decor,2807.5,1,New York
2024-01-01 16:00:00,P76,Electronics,2822.8,2,Los Angeles
2024-01-01 17:00:00,P77,Clothing,2838.1,3,San Francisco
2024-01-01 18:00:00,P78,Groceries,2853.4,4,Miami
2024-01-01 19:00:00,P79,Home Decor,2868.7,5,Houston
2024-01-01 20:00:00,P80,Electronics,2734.0,1,New York
2024-01-01 21:00:00,P81,Clothing,2749.3,2,Los Angeles
2024-01-01 22:00:00,P82,Groceries,2764.6,3,San Francisco
2024-01-01 23:00:00,P83,Home Decor,2779.9,4,Miami
2024-01-02 00:00:00,P84,Electronics,2795.2,5,Houston
2024-01-02 01:00:00,P85,Clothing,2810.5,1,New York
2024-01-02 02:00:00,P86,Groceries,2825.8,2,Los Angeles
2024-01-02 03:00:00,P87,Home Decor,2841.1,3,San Francisco
2024-01-02 04:00:00,P88,Electronics,2856.4,4,Miami
2024-01-02 05:00:00,P89,Clothing,2871.7,5,Houston
2024-01-02 06:00:00,P90,Groceries,2737.0,1,New York
2024-01-02 07:00:00,P91,Home Decor,2752.3,2,Los Angeles
2024-01-02 08:00:00,P92,Electronics,2767.6,3,San Francisco
2024-01-02 09:00:00,P93,Clothing,2782.9,4,Miami
2024-01-02 10:00:00,P94,Groceries,2798.2,5,Houston
2024-01-02 11:00:00,P95,Home Decor,2813.5,1,New York
2024-01-02 12:00:00,P96,Electronics,2828.8,2,Los Angeles
2024-01-02 13:00:00,P97,Clothing,2844.1,3,San Francisco
2024-01-02 14:00:00,P98,Groceries,2859.4,4,Miami
2024-01-02 15:00:00,P99,Home Decor,2874.7,5,Houston
2024-01-02 16:00:00,P0,Electronics,2740.0,1,New York
2024-01-02 17:00:00,P1,Clothing,2755.3,2,Los Angeles
2024-01-02 18:00:00,P2,Groceries,2770.6,3,San Francisco
2024-01-02 19:00:00,P3,Home Decor,2785.9,4,Miami
2024-01-02 20:00:00,P4,Electronics,2801.2,5,Houston
2024-01-02 21:00:00,P5,Clothing,2816.5,1,New York
2024-01-02 22:00:00,P6,Groceries,2831.8,2,Los Angeles
2024-01-02 23:00:00,P7,Home Decor,2847.1,3,San Francisco
2024-01-03 00:00:00,P8,Electronics,2862.4,4,Miami
2024-01-03 01:00:00,P9,Clothing,2877.7,5,Houston
2024-01-03 02:00:00,P10,Groceries,2743.0,1,New York
2024-01-03 03:00:00,P11,Home Decor,2758.3,2,Los Angeles
2024-01-03 04:00:00,P12,Electronics,2773.6,3,San Francisco
2024-01-03 05:00:00,P13,Clothing,2788.9,4,Miami
2024-01-03 06:00:00,P14,Groceries,2804.2,5,Houston
2024-01-03 07:00:00,P15,Home Decor,2819.5,1,New York
2024-01-03 08:00:00,P16,Electronics,2834.8,2,Los Angeles
2024-01-03 09:00:00,P17,Clothing,2850.1,3,San Francisco
2024-01-03 10:00:00,P18,Groceries,2865.4,4,Miami
2024-01-03 11:00:00,P19,Home Decor,2880.7,5,Houston
2024-01-03 12:00:00,P20,Electronics,2746.0,1,New York
2024-01-03 13:00:00,P21,Clothing,2761.3,2,Los Angeles
2024-01-03 14:00:00,P22,Groceries,2776.6,3,San Francisco
2024-01-03 15:00:00,P23,Home Decor,2791.9,4,Miami
2024-01-03 16:00:00,P24,Electronics,2807.2,5,Houston
2024-01-03 17:00:00,P25,Clothing,2822.5,1,New York
2024-01-03 18:00:00,P26,Groceries,2837.8,2,Los Angeles
2024-01-03 19:00:00,P27,Home Decor,2853.1,3,San Francisco
2024-01-03 20:00:00,P28,Electronics,2868.4,4,Miami
2024-01-03 21:00:00,P29,Clothing,2883.7,5,Houston
2024-01-03 22:00:00,P30,Groceries,2749.0,1,New York
2024-01-03 23:00:00,P31,Home Decor,2764.3,2,Los Angeles
2024-01-04 00:00:00,P32,Electronics,2779.6,3,San Francisco
2024-01-04 01:00:00,P33,Clothing,2794.9,4,Miami
2024-01-04 02:00:00,P34,Groceries,2810.2,5,Houston
2024-01-04 03:00:00,P35,Home Decor,2825.5,1,New York
2024-01-04 04:00:00,P36,Electronics,2840.8,2,Los Angeles
2024-01-04 05:00:00,P37,Clothing,2856.1,3,San Francisco
2024-01-04 06:00:00,P38,Groceries,2871.4,4,Miami
2024-01-04 07:00:00,P39,Home Decor,2886.7,5,Houston
2024-01-04 08:00:00,P40,Electronics,2752.0,1,New York
2024-01-04 09:00:00,P41,Clothing,2767.3,2,Los Angeles
2024-01-04 10:00:00,P42,Groceries,2782.6,3,San Francisco
2024-01-04 11:00:00,P43,Home Decor,2797.9,4,Miami
2024-01-04 12:00:00,P44,Electronics,2813.2,5,Houston
2024-01-04 13:00:00,P45,Clothing,2828.5,1,New York
2024-01-04 14:00:00,P46,Groceries,2843.8,2,Los Angeles
2024-01-04 15:00:00,P47,Home Decor,2859.1,3,San Francisco
2024-01-04 16:00:00,P48,Electronics,2874.4,4,Miami
2024-01-04 17:00:00,P49,Clothing,2889.7,5,Houston
2024-01-04 18:00:00,P50,Groceries,2755.0,1,New York
2024-01-04 19:00:00,P51,Home Decor,2770.3,2,Los Angeles
2024-01-04 20:00:00,P52,Electronics,2785.6,3,San Francisco
2024-01-04 21:00:00,P53,Clothing,2800.9,4,Miami
2024-01-04 22:00:00,P54,Groceries,2816.2,5,Houston
2024-01-04 23:00:00,P55,Home Decor,2831.5,1,New York
2024-01-05 00:00:00,P56,Electronics,2846.8,2,Los Angeles
2024-01-05 01:00:00,P57,Clothing,2862.1,3,San Francisco
2024-01-05 02:00:00,P58,Groceries,2877.4,4,Miami
2024-01-05 03:00:00,P59,Home Decor,2892.7,5,Houston
2024-01-05 04:00:00,P60,Electronics,2758.0,1,New York
2024-01-05 05:00:00,P61,Clothing,2773.3,2,Los Angeles
2024-01-05 06:00:00,P62,Groceries,2788.6,3,San Francisco
2024-01-05 07:00:00,P63,Home Decor,2803.9,4,Miami
2024-01-05 08:00:00,P64,Electronics,2819.2,5,Houston
2024-01-05 09:00:00,P65,Clothing,2834.5,1,New York
2024-01-05 10:00:00,P66,Groceries,2849.8,2,Los Angeles
2024-01-05 11:00:00,P67,Home Decor,2865.1,3,San Francisco
2024-01-05 12:00:00,P68,Electronics,2880.4,4,Miami
2024-01-05 13:00:00,P69,Clothing,2895.7,5,Houston
2024-01-05 14:00:00,P70,Groceries,2761.0,1,New York
2024-01-05 15:00:00,P71,Home Decor,2776.3,2,Los Angeles
2024-01-05 16:00:00,P72,Electronics,2791.6,3,San Francisco
2024-01-05 17:00:00,P73,Clothing,2806.9,4,Miami
2024-01-05 18:00:00,P74,Groceries,2822.2,5,Houston
2024-01-05 19:00:00,P75,Home Decor,2837.5,1,New York
2024-01-05 20:00:00,P76,Electronics,2852.8,2,Los Angeles
2024-01-05 21:00:00,P77,Clothing,2868.1,3,San Francisco
2024-01-05 22:00:00,P78,Groceries,2883.4,4,Miami
2024-01-05 23:00:00,P79,Home Decor,2898.7,5,Houston
2024-01-06 00:00:00,P80,Electronics,2764.0,1,New York
2024-01-06 01:00:00,P81,Clothing,2779.3,2,Los Angeles
2024-01-06 02:00:00,P82,Groceries,2794.6,3,San Francisco
2024-01-06 03:00:00,P83,Home Decor,2809.9,4,Miami
2024-01-06 04:00:00,P84,Electronics,2825.2,5,Houston
2024-01-06 05:00:00,P85,Clothing,2840.5,1,New York
2024-01-06 06:00:00,P86,Groceries,2855.8,2,Los Angeles
2024-01-06 07:00:00,P87,Home Decor,2871.1,3,San Francisco
2024-01-06 08:00:00,P88,Electronics,2886.4,4,Miami
2024-01-06 09:00:00,P89,Clothing,2901.7,5,Houston
2024-01-06 10:00:00,P90,Groceries,2767.0,1,New York
2024-01-06 11:00:00,P91,Home Decor,2782.3,2,Los Angeles
2024-01-06 12:00:00,P92,Electronics,2797.6,3,San Francisco
2024-01-06 13:00:00,P93,Clothing,2812.9,4,Miami
2024-01-06 14:00:00,P94,Groceries,2828.2,5,Houston
2024-01-06 15:00:00,P95,Home Decor,2843.5,1,New York
2024-01-06 16:00:00,P96,Electronics,2858.8,2,Los Angeles
2024-01-06 17:00:00,P97,Clothing,2874.1,3,San Francisco
2024-01-06 18:00:00,P98,Groceries,2889.4,4,Miami
2024-01-06 19:00:00,P99,Home Decor,2904.7,5,Houston
2024-01-06 20:00:00,P0,Electronics,2770.0,1,New York
2024-01-06 21:00:00,P1,Clothing,2785.3,2,Los Angeles
2024-01-06 22:00:00,P2,Groceries,2800.6,3,San Francisco
2024-01-06 23:00:00,P3,Home Decor,2815.9,4,Miami
2024-01-07 00:00:00,P4,Electronics,2831.2,5,Houston
2024-01-07 01:00:00,P5,Clothing,2846.5,1,New York
2024-01-07 02:00:00,P6,Groceries,2861.8,2,Los Angeles
2024-01-07 03:00:00,P7,Home Decor,2877.1,3,San Francisco
2024-01-07 04:00:00,P8,Electronics,2892.4,4,Miami
2024-01-07 05:00:00,P9,Clothing,2907.7,5,Houston
2024-01-07 06:00:00,P10,Groceries,2773.0,1,New York
2024-01-07 07:00:00,P11,Home Decor,2788.3,2,Los Angeles
2024-01-07 08:00:00,P12,Electronics,2803.6,3,San Francisco
